,Ligand,Concentration,Animal,Cell,Predicted
249,hIL13,-8.117006688963212,Human,Ramos,2.6961250640973158e-12
250,hIL13,-8.094666555183947,Human,Ramos,2.838442935713377e-12
251,hIL13,-8.072326421404682,Human,Ramos,2.9882732097958448e-12
252,hIL13,-8.04998628762542,Human,Ramos,3.14601243661753e-12
253,hIL13,-8.027646153846154,Human,Ramos,3.3120780987854524e-12
254,hIL13,-8.00530602006689,Human,Ramos,3.486909716176624e-12
255,hIL13,-7.982965886287626,Human,Ramos,3.670970009199173e-12
256,hIL13,-7.960625752508362,Human,Ramos,3.864746123457426e-12
257,hIL13,-7.938285618729098,Human,Ramos,4.06875091906224e-12
258,hIL13,-7.915945484949833,Human,Ramos,4.28352432799899e-12
259,hIL13,-7.893605351170569,Human,Ramos,4.509634783145662e-12
260,hIL13,-7.871265217391305,Human,Ramos,4.7476807227232745e-12
261,hIL13,-7.84892508361204,Human,Ramos,4.998292174160282e-12
262,hIL13,-7.826584949832776,Human,Ramos,5.262132421562944e-12
263,hIL13,-7.8042448160535125,Human,Ramos,5.539899761205029e-12
264,hIL13,-7.781904682274248,Human,Ramos,5.832329349682834e-12
265,hIL13,-7.759564548494984,Human,Ramos,6.140195149627052e-12
266,hIL13,-7.73722441471572,Human,Ramos,6.464311978121265e-12
267,hIL13,-7.714884280936455,Human,Ramos,6.805537663248304e-12
268,hIL13,-7.692544147157191,Human,Ramos,7.164775314472209e-12
269,hIL13,-7.670204013377927,Human,Ramos,7.542975712864907e-12
270,hIL13,-7.647863879598662,Human,Ramos,7.941139827503456e-12
271,hIL13,-7.6255237458193985,Human,Ramos,8.360321464697997e-12
272,hIL13,-7.603183612040135,Human,Ramos,8.801630057062244e-12
273,hIL13,-7.58084347826087,Human,Ramos,9.266233599807914e-12
274,hIL13,-7.558503344481606,Human,Ramos,9.755361742034603e-12
275,hIL13,-7.536163210702342,Human,Ramos,1.0270309041196927e-11
276,hIL13,-7.513823076923077,Human,Ramos,1.0812438389362037e-11
277,hIL13,-7.491482943143813,Human,Ramos,1.1383184620325849e-11
278,hIL13,-7.469142809364549,Human,Ramos,1.1984058307134957e-11
279,hIL13,-7.4468026755852845,Human,Ramos,1.2616649760064679e-11
280,hIL13,-7.424462541806021,Human,Ramos,1.3282633235634674e-11
281,hIL13,-7.402122408026757,Human,Ramos,1.3983771367802168e-11
282,hIL13,-7.379782274247492,Human,Ramos,1.4721919833060372e-11
283,hIL13,-7.357442140468228,Human,Ramos,1.549903226178902e-11
284,hIL13,-7.335102006688964,Human,Ramos,1.6317165408856222e-11
285,hIL13,-7.312761872909699,Human,Ramos,1.7178484597155775e-11
286,hIL13,-7.290421739130435,Human,Ramos,1.8085269448487484e-11
287,hIL13,-7.268081605351171,Human,Ramos,1.903991991694849e-11
288,hIL13,-7.245741471571907,Human,Ramos,2.0044962640803377e-11
289,hIL13,-7.223401337792643,Human,Ramos,2.1103057629644545e-11
290,hIL13,-7.201061204013379,Human,Ramos,2.221700530454196e-11
291,hIL13,-7.178721070234114,Human,Ramos,2.3389753909814423e-11
292,hIL13,-7.15638093645485,Human,Ramos,2.4624407316039177e-11
293,hIL13,-7.134040802675586,Human,Ramos,2.5924233234952204e-11
294,hIL13,-7.111700668896321,Human,Ramos,2.7292671867980496e-11
295,hIL13,-7.089360535117057,Human,Ramos,2.873334501129641e-11
296,hIL13,-7.0670204013377935,Human,Ramos,3.025006564149265e-11
297,hIL13,-7.044680267558529,Human,Ramos,3.1846848007246905e-11
298,hIL13,-7.022340133779265,Human,Ramos,3.352791825368592e-11
299,hIL13,-7.0,Human,Ramos,3.529772560756873e-11
0,hIL4,-13.2247,Human,Macrophage,0.028259275869463384
1,hIL4,-13.202550702341137,Human,Macrophage,0.02969396657848762
2,hIL4,-13.180401404682275,Human,Macrophage,0.031199154814550937
3,hIL4,-13.158252107023412,Human,Macrophage,0.032778062013197565
4,hIL4,-13.136102809364548,Human,Macrophage,0.0344340317133008
5,hIL4,-13.113953511705686,Human,Macrophage,0.036170531534975556
6,hIL4,-13.091804214046823,Human,Macrophage,0.03799115487470637
7,hIL4,-13.069654916387961,Human,Macrophage,0.03989962227416784
8,hIL4,-13.047505618729097,Human,Macrophage,0.04189978241561942
9,hIL4,-13.025356321070234,Human,Macrophage,0.04399561269304016
10,hIL4,-13.003207023411372,Human,Macrophage,0.04619121930438726
11,hIL4,-12.981057725752509,Human,Macrophage,0.048490836806518264
12,hIL4,-12.958908428093645,Human,Macrophage,0.05089882707046997
13,hIL4,-12.936759130434783,Human,Macrophage,0.05341967757098487
14,hIL4,-12.91460983277592,Human,Macrophage,0.05605799894046132
15,hIL4,-12.892460535117056,Human,Macrophage,0.05881852171395639
16,hIL4,-12.870311237458194,Human,Macrophage,0.06170609218856933
17,hIL4,-12.848161939799331,Human,Macrophage,0.06472566731754976
18,hIL4,-12.82601264214047,Human,Macrophage,0.06788230855692162
19,hIL4,-12.803863344481606,Human,Macrophage,0.0711811745804082
20,hIL4,-12.781714046822742,Human,Macrophage,0.07462751277707719
21,hIL4,-12.75956474916388,Human,Macrophage,0.07822664944557953
22,hIL4,-12.737415451505017,Human,Macrophage,0.0819839785992311
23,hIL4,-12.715266153846153,Human,Macrophage,0.08590494929766698
24,hIL4,-12.693116856187292,Human,Macrophage,0.08999505142355302
25,hIL4,-12.670967558528428,Human,Macrophage,0.09425979982701564
26,hIL4,-12.648818260869566,Human,Macrophage,0.09870471676625052
27,hIL4,-12.626668963210703,Human,Macrophage,0.10333531258038164
28,hIL4,-12.60451966555184,Human,Macrophage,0.10815706454019648
29,hIL4,-12.582370367892977,Human,Macrophage,0.11317539383412135
30,hIL4,-12.560221070234114,Human,Macrophage,0.11839564066081716
31,hIL4,-12.53807177257525,Human,Macrophage,0.12382303741624337
32,hIL4,-12.515922474916389,Human,Macrophage,0.12946267998208166
33,hIL4,-12.493773177257525,Human,Macrophage,0.13531949714406286
34,hIL4,-12.471623879598663,Human,Macrophage,0.14139821819308487
35,hIL4,-12.4494745819398,Human,Macrophage,0.14770333878900765
36,hIL4,-12.427325284280936,Human,Macrophage,0.15423908519660046
37,hIL4,-12.405175986622075,Human,Macrophage,0.16100937703501994
38,hIL4,-12.383026688963211,Human,Macrophage,0.16801778871653447
39,hIL4,-12.360877391304347,Human,Macrophage,0.1752675097860954
40,hIL4,-12.338728093645486,Human,Macrophage,0.1827613044109487
41,hIL4,-12.316578795986622,Human,Macrophage,0.19050147030784673
42,hIL4,-12.294429498327759,Human,Macrophage,0.19848979743411732
43,hIL4,-12.272280200668897,Human,Macrophage,0.20672752680712211
44,hIL4,-12.250130903010033,Human,Macrophage,0.21521530985358733
45,hIL4,-12.227981605351172,Human,Macrophage,0.2239531687250532
46,hIL4,-12.205832307692308,Human,Macrophage,0.23294045804725647
47,hIL4,-12.183683010033445,Human,Macrophage,0.24217582859847747
48,hIL4,-12.161533712374583,Human,Macrophage,0.2516571934337822
49,hIL4,-12.13938441471572,Human,Macrophage,0.2613816969874102
50,hIL4,-12.117235117056856,Human,Macrophage,0.27134568769330575
51,hIL4,-12.095085819397994,Human,Macrophage,0.28154469466291904
52,hIL4,-12.07293652173913,Human,Macrophage,0.2919734089489466
53,hIL4,-12.050787224080267,Human,Macrophage,0.30262566990291373
54,hIL4,-12.028637926421405,Human,Macrophage,0.3134944571028531
55,hIL4,-12.006488628762542,Human,Macrophage,0.3245718882843989
56,hIL4,-11.98433933110368,Human,Macrophage,0.3358492236543889
57,hIL4,-11.962190033444816,Human,Macrophage,0.34731687690078994
58,hIL4,-11.940040735785953,Human,Macrophage,0.35896443313692367
59,hIL4,-11.917891438127091,Human,Macrophage,0.37078067393263253
60,hIL4,-11.895742140468228,Human,Macrophage,0.38275360949130294
61,hIL4,-11.873592842809364,Human,Macrophage,0.394870517931343
62,hIL4,-11.851443545150502,Human,Macrophage,0.4071179915253587
63,hIL4,-11.829294247491639,Human,Macrophage,0.41948198964274636
64,hIL4,-11.807144949832775,Human,Macrophage,0.4319478980331555
65,hIL4,-11.784995652173913,Human,Macrophage,0.44450059398274616
66,hIL4,-11.76284635451505,Human,Macrophage,0.45712451677432864
67,hIL4,-11.740697056856188,Human,Macrophage,0.4698037427891861
68,hIL4,-11.718547759197325,Human,Macrophage,0.4825220645050782
69,hIL4,-11.696398461538461,Human,Macrophage,0.4952630725737371
70,hIL4,-11.6742491638796,Human,Macrophage,0.5080102401042444
71,hIL4,-11.652099866220736,Human,Macrophage,0.5207470082374505
72,hIL4,-11.629950568561874,Human,Macrophage,0.5334568720723208
73,hIL4,-11.60780127090301,Human,Macrophage,0.5461234659985083
74,hIL4,-11.585651973244147,Human,Macrophage,0.5587306475005654
75,hIL4,-11.563502675585283,Human,Macrophage,0.5712625785279779
76,hIL4,-11.541353377926422,Human,Macrophage,0.5837038035704986
77,hIL4,-11.519204080267558,Human,Macrophage,0.5960393236390872
78,hIL4,-11.497054782608696,Human,Macrophage,0.6082546654271719
79,hIL4,-11.474905484949833,Human,Macrophage,0.6203359450130622
80,hIL4,-11.45275618729097,Human,Macrophage,0.6322699255599389
81,hIL4,-11.430606889632108,Human,Macrophage,0.6440440685717339
82,hIL4,-11.408457591973244,Human,Macrophage,0.6556465783702939
83,hIL4,-11.386308294314382,Human,Macrophage,0.6670664395669282
84,hIL4,-11.364158996655519,Human,Macrophage,0.6782934474090653
85,hIL4,-11.342009698996655,Human,Macrophage,0.6893182309867765
86,hIL4,-11.319860401337793,Human,Macrophage,0.7001322693828227
87,hIL4,-11.29771110367893,Human,Macrophage,0.7107279009415551
88,hIL4,-11.275561806020066,Human,Macrophage,0.7210983259150308
89,hIL4,-11.253412508361205,Human,Macrophage,0.7312376028179095
90,hIL4,-11.231263210702341,Human,Macrophage,0.7411406388851846
91,hIL4,-11.209113913043478,Human,Macrophage,0.7508031750781432
92,hIL4,-11.186964615384616,Human,Macrophage,0.7602217661239836
93,hIL4,-11.164815317725752,Human,Macrophage,0.7693937561033352
94,hIL4,-11.14266602006689,Human,Macrophage,0.7783172501179825
95,hIL4,-11.120516722408027,Human,Macrophage,0.7869910825790053
96,hIL4,-11.098367424749163,Human,Macrophage,0.7954147826542318
97,hIL4,-11.0762181270903,Human,Macrophage,0.8035885374038141
98,hIL4,-11.054068829431438,Human,Macrophage,0.8115131531160533
99,hIL4,-11.031919531772575,Human,Macrophage,0.8191900153318649
100,hIL4,-11.009770234113713,Human,Macrophage,0.8266210480180191
101,hIL4,-10.98762093645485,Human,Macrophage,0.8338086723167746
102,hIL4,-10.965471638795986,Human,Macrophage,0.8407557652640893
103,hIL4,-10.943322341137124,Human,Macrophage,0.8474656188312226
104,hIL4,-10.92117304347826,Human,Macrophage,0.8539418996060963
105,hIL4,-10.899023745819399,Human,Macrophage,0.860188609392082
106,hIL4,-10.876874448160535,Human,Macrophage,0.8662100469636748
107,hIL4,-10.854725150501672,Human,Macrophage,0.8720107711813232
108,hIL4,-10.83257585284281,Human,Macrophage,0.8775955656321025
109,hIL4,-10.810426555183946,Human,Macrophage,0.8829694049292667
110,hIL4,-10.788277257525085,Human,Macrophage,0.8881374227722576
111,hIL4,-10.766127959866221,Human,Macrophage,0.8931048818400972
112,hIL4,-10.743978662207358,Human,Macrophage,0.8978771455641926
113,hIL4,-10.721829364548494,Human,Macrophage,0.9024596518036893
114,hIL4,-10.699680066889632,Human,Macrophage,0.9068578884248851
115,hIL4,-10.677530769230769,Human,Macrophage,0.9110773707681877
116,hIL4,-10.655381471571907,Human,Macrophage,0.9151236209701561
117,hIL4,-10.633232173913044,Human,Macrophage,0.9190021490947743
118,hIL4,-10.61108287625418,Human,Macrophage,0.9227184360169342
119,hIL4,-10.588933578595318,Human,Macrophage,0.926277917992069
120,hIL4,-10.566784280936455,Human,Macrophage,0.9296859728387474
121,hIL4,-10.544634983277593,Human,Macrophage,0.932947907655672
122,hIL4,-10.52248568561873,Human,Macrophage,0.9360689479907288
123,hIL4,-10.500336387959866,Human,Macrophage,0.9390542283773288
124,hIL4,-10.478187090301002,Human,Macrophage,0.9419087841520988
125,hIL4,-10.45603779264214,Human,Macrophage,0.9446375444677275
126,hIL4,-10.433888494983277,Human,Macrophage,0.9472453264161553
127,hIL4,-10.411739197324415,Human,Macrophage,0.9497368301774106
128,hIL4,-10.389589899665552,Human,Macrophage,0.9521166351135145
129,hIL4,-10.367440602006688,Human,Macrophage,0.9543891967278697
130,hIL4,-10.345291304347827,Human,Macrophage,0.9565588444145109
131,hIL4,-10.323142006688963,Human,Macrophage,0.9586297799247001
132,hIL4,-10.300992709030101,Human,Macrophage,0.9606060764819813
133,hIL4,-10.278843411371238,Human,Macrophage,0.9624916784805493
134,hIL4,-10.256694113712374,Human,Macrophage,0.964290401705614
135,hIL4,-10.23454481605351,Human,Macrophage,0.9660059340182857
136,hIL4,-10.212395518394649,Human,Macrophage,0.967641836451338
137,hIL4,-10.190246220735785,Human,Macrophage,0.9692015446659789
138,hIL4,-10.168096923076924,Human,Macrophage,0.9706883707234448
139,hIL4,-10.14594762541806,Human,Macrophage,0.972105505128696
140,hIL4,-10.123798327759197,Human,Macrophage,0.9734560191074547
141,hIL4,-10.101649030100335,Human,Macrophage,0.97474286707986
142,hIL4,-10.079499732441471,Human,Macrophage,0.9759688892988819
143,hIL4,-10.05735043478261,Human,Macrophage,0.9771368146231049
144,hIL4,-10.035201137123746,Human,Macrophage,0.9782492633970766
145,hIL4,-10.013051839464882,Human,Macrophage,0.9793087504147894
146,hIL4,-9.990902541806019,Human,Macrophage,0.9803176879443684
147,hIL4,-9.968753244147157,Human,Macrophage,0.9812783887942993
148,hIL4,-9.946603946488294,Human,Macrophage,0.9821930694036727
149,hIL4,-9.924454648829432,Human,Macrophage,0.9830638529408668
150,hIL4,-9.902305351170568,Human,Macrophage,0.983892772396915
151,hIL4,-9.880156053511705,Human,Macrophage,0.9846817736614653
152,hIL4,-9.858006755852843,Human,Macrophage,0.9854327185707668
153,hIL4,-9.83585745819398,Human,Macrophage,0.9861473879184178
154,hIL4,-9.813708160535118,Human,Macrophage,0.9868274844213766
155,hIL4,-9.791558862876254,Human,Macrophage,0.9874746356337375
156,hIL4,-9.76940956521739,Human,Macrophage,0.9880903968034049
157,hIL4,-9.747260267558529,Human,Macrophage,0.9886762536664051
158,hIL4,-9.725110969899665,Human,Macrophage,0.9892336251751276
159,hIL4,-9.702961672240804,Human,Macrophage,0.9897638661573545
160,hIL4,-9.68081237458194,Human,Macrophage,0.9902682699036424
161,hIL4,-9.658663076923077,Human,Macrophage,0.9907480706812385
162,hIL4,-9.636513779264213,Human,Macrophage,0.9912044461732629
163,hIL4,-9.614364481605351,Human,Macrophage,0.9916385198423576
164,hIL4,-9.592215183946488,Human,Macrophage,0.9920513632184524
165,hIL4,-9.570065886287626,Human,Macrophage,0.9924439981106435
166,hIL4,-9.547916588628762,Human,Macrophage,0.9928173987435356
167,hIL4,-9.525767290969899,Human,Macrophage,0.993172493818605
168,hIL4,-9.503617993311037,Human,Macrophage,0.9935101685016788
169,hIL4,-9.481468695652174,Human,Macrophage,0.9938312663371784
170,hIL4,-9.459319397993312,Human,Macrophage,0.9941365910908428
171,hIL4,-9.437170100334448,Human,Macrophage,0.9944269085220401
172,hIL4,-9.415020802675585,Human,Macrophage,0.9947029480873061
173,hIL4,-9.392871505016721,Human,Macrophage,0.9949654045767177
174,hIL4,-9.37072220735786,Human,Macrophage,0.9952149396848106
175,hIL4,-9.348572909698996,Human,Macrophage,0.9954521835178233
176,hIL4,-9.326423612040134,Human,Macrophage,0.995677736039079
177,hIL4,-9.30427431438127,Human,Macrophage,0.9958921684543636
178,hIL4,-9.282125016722407,Human,Macrophage,0.9960960245391713
179,hIL4,-9.259975719063545,Human,Macrophage,0.9962898219097004
180,hIL4,-9.237826421404682,Human,Macrophage,0.996474053239479
181,hIL4,-9.21567712374582,Human,Macrophage,0.9966491874234972
182,hIL4,-9.193527826086957,Human,Macrophage,0.99681567069166
183,hIL4,-9.171378528428093,Human,Macrophage,0.9969739276735743
184,hIL4,-9.14922923076923,Human,Macrophage,0.997124362416116
185,hIL4,-9.127079933110368,Human,Macrophage,0.9972673593559573
186,hIL4,-9.104930635451506,Human,Macrophage,0.9974032842485291
187,hIL4,-9.082781337792643,Human,Macrophage,0.9975324850552136
188,hIL4,-9.060632040133779,Human,Macrophage,0.9976552927904135
189,hIL4,-9.038482742474915,Human,Macrophage,0.9977720223301064
190,hIL4,-9.016333444816054,Human,Macrophage,0.997882973183467
191,hIL4,-8.99418414715719,Human,Macrophage,0.9979884302290737
192,hIL4,-8.972034849498328,Human,Macrophage,0.9980886644171821
193,hIL4,-8.949885551839465,Human,Macrophage,0.9981839334394979
194,hIL4,-8.927736254180601,Human,Macrophage,0.9982744823678341
195,hIL4,-8.905586956521738,Human,Macrophage,0.9983605442629906
196,hIL4,-8.883437658862876,Human,Macrophage,0.9984423407551467
197,hIL4,-8.861288361204014,Human,Macrophage,0.9985200825970156
198,hIL4,-8.83913906354515,Human,Macrophage,0.998593970190956
199,hIL4,-8.816989765886287,Human,Macrophage,0.9986641940911262
200,hIL4,-8.794840468227424,Human,Macrophage,0.9987309354821241
201,hIL4,-8.772691170568562,Human,Macrophage,0.9987943666345015
202,hIL4,-8.750541872909698,Human,Macrophage,0.998854651338942
203,hIL4,-8.728392575250837,Human,Macrophage,0.9989119453195926
204,hIL4,-8.706243277591973,Human,Macrophage,0.9989663966276628
205,hIL4,-8.68409397993311,Human,Macrophage,0.9990181460161818
206,hIL4,-8.661944682274246,Human,Macrophage,0.9990673272967631
207,hIL4,-8.639795384615384,Human,Macrophage,0.9991140676792333
208,hIL4,-8.617646086956523,Human,Macrophage,0.9991584880948935
209,hIL4,-8.595496789297659,Human,Macrophage,0.9992007035041975
210,hIL4,-8.573347491638796,Human,Macrophage,0.9992408231895624
211,hIL4,-8.551198193979932,Human,Macrophage,0.9992789510340173
212,hIL4,-8.52904889632107,Human,Macrophage,0.9993151857863446
213,hIL4,-8.506899598662207,Human,Macrophage,0.9993496213133684
214,hIL4,-8.484750301003345,Human,Macrophage,0.9993823468399806
215,hIL4,-8.462601003344481,Human,Macrophage,0.9994134471775005
216,hIL4,-8.440451705685618,Human,Macrophage,0.9994430029409114
217,hIL4,-8.418302408026754,Human,Macrophage,0.9994710907555154
218,hIL4,-8.396153110367893,Human,Macrophage,0.9994977834535003
219,hIL4,-8.37400381270903,Human,Macrophage,0.9995231502609139
220,hIL4,-8.351854515050167,Human,Macrophage,0.9995472569754466
221,hIL4,-8.329705217391304,Human,Macrophage,0.9995701661357068
222,hIL4,-8.30755591973244,Human,Macrophage,0.9995919371818954
223,hIL4,-8.285406622073578,Human,Macrophage,0.9996126266088767
224,hIL4,-8.263257324414715,Human,Macrophage,0.9996322881116246
225,hIL4,-8.241108026755853,Human,Macrophage,0.9996509727235524
226,hIL4,-8.21895872909699,Human,Macrophage,0.9996687289480503
227,hIL4,-8.196809431438126,Human,Macrophage,0.9996856028835632
228,hIL4,-8.174660133779263,Human,Macrophage,0.9997016383425147
229,hIL4,-8.1525108361204,Human,Macrophage,0.9997168769643844
230,hIL4,-8.130361538461539,Human,Macrophage,0.9997313583232171
231,hIL4,-8.108212240802676,Human,Macrophage,0.9997451200298415
232,hIL4,-8.086062943143812,Human,Macrophage,0.9997581978290488
233,hIL4,-8.063913645484948,Human,Macrophage,0.9997706256919864
234,hIL4,-8.041764347826087,Human,Macrophage,0.9997824359039895
235,hIL4,-8.019615050167225,Human,Macrophage,0.9997936591480863
236,hIL4,-7.997465752508361,Human,Macrophage,0.9998043245843756
237,hIL4,-7.975316454849498,Human,Macrophage,0.9998144599254923
238,hIL4,-7.953167157190635,Human,Macrophage,0.9998240915083408
239,hIL4,-7.931017859531773,Human,Macrophage,0.9998332443622857
240,hIL4,-7.908868561872909,Human,Macrophage,0.9998419422739743
241,hIL4,-7.8867192642140465,Human,Macrophage,0.9998502078489518
242,hIL4,-7.864569966555184,Human,Macrophage,0.9998580625702341
243,hIL4,-7.84242066889632,Human,Macrophage,0.9998655268539772
244,hIL4,-7.820271371237458,Human,Macrophage,0.9998726201023976
245,hIL4,-7.798122073578595,Human,Macrophage,0.9998793607540718
246,hIL4,-7.775972775919732,Human,Macrophage,0.9998857663317459
247,hIL4,-7.753823478260869,Human,Macrophage,0.9998918534877779
248,hIL4,-7.731674180602006,Human,Macrophage,0.9998976380473306
249,hIL4,-7.7095248829431435,Human,Macrophage,0.9999031350494245
250,hIL4,-7.687375585284281,Human,Macrophage,0.9999083587859566
251,hIL4,-7.665226287625417,Human,Macrophage,0.9999133228387871
252,hIL4,-7.643076989966555,Human,Macrophage,0.9999180401149851
253,hIL4,-7.620927692307692,Human,Macrophage,0.9999225228803331
254,hIL4,-7.598778394648829,Human,Macrophage,0.999926782791163
255,hIL4,-7.576629096989966,Human,Macrophage,0.9999308309246199
256,hIL4,-7.554479799331103,Human,Macrophage,0.9999346778074223
257,hIL4,-7.532330501672241,Human,Macrophage,0.9999383334431963
258,hIL4,-7.510181204013377,Human,Macrophage,0.999941807338453
259,hIL4,-7.488031906354514,Human,Macrophage,0.9999451085272809
260,hIL4,-7.465882608695652,Human,Macrophage,0.9999482455948089
261,hIL4,-7.443733311036789,Human,Macrophage,0.9999512266995051
262,hIL4,-7.421584013377926,Human,Macrophage,0.9999540595943753
263,hIL4,-7.399434715719063,Human,Macrophage,0.9999567516471015
264,hIL4,-7.3772854180602,Human,Macrophage,0.9999593098591845
265,hIL4,-7.355136120401338,Human,Macrophage,0.9999617408841374
266,hIL4,-7.332986822742474,Human,Macrophage,0.9999640510447745
267,hIL4,-7.3108375250836115,Human,Macrophage,0.9999662463496409
268,hIL4,-7.288688227424749,Human,Macrophage,0.9999683325086292
269,hIL4,-7.266538929765886,Human,Macrophage,0.9999703149478163
270,hIL4,-7.244389632107023,Human,Macrophage,0.9999721988235704
271,hIL4,-7.22224033444816,Human,Macrophage,0.9999739890359488
272,hIL4,-7.200091036789297,Human,Macrophage,0.9999756902414394
273,hIL4,-7.177941739130434,Human,Macrophage,0.9999773068650599
274,hIL4,-7.155792441471571,Human,Macrophage,0.9999788431118649
275,hIL4,-7.133643143812709,Human,Macrophage,0.9999803029778751
276,hIL4,-7.111493846153846,Human,Macrophage,0.999981690260468
277,hIL4,-7.089344548494982,Human,Macrophage,0.9999830085682482
278,hIL4,-7.06719525083612,Human,Macrophage,0.999984261330432
279,hIL4,-7.045045953177257,Human,Macrophage,0.9999854518057596
280,hIL4,-7.0228966555183945,Human,Macrophage,0.9999865830909729
281,hIL4,-7.000747357859531,Human,Macrophage,0.9999876581288644
282,hIL4,-6.978598060200668,Human,Macrophage,0.9999886797159298
283,hIL4,-6.956448762541806,Human,Macrophage,0.99998965050964
284,hIL4,-6.934299464882943,Human,Macrophage,0.9999905730353514
285,hIL4,-6.9121501672240795,Human,Macrophage,0.9999914496928733
286,hIL4,-6.890000869565217,Human,Macrophage,0.9999922827627079
287,hIL4,-6.867851571906354,Human,Macrophage,0.9999930744119815
288,hIL4,-6.845702274247492,Human,Macrophage,0.9999938267000792
289,hIL4,-6.823552976588628,Human,Macrophage,0.9999945415840034
290,hIL4,-6.801403678929765,Human,Macrophage,0.9999952209234597
291,hIL4,-6.779254381270903,Human,Macrophage,0.9999958664856963
292,hIL4,-6.757105083612039,Human,Macrophage,0.999996479950099
293,hIL4,-6.734955785953177,Human,Macrophage,0.9999970629125198
294,hIL4,-6.712806488294314,Human,Macrophage,0.9999976168895842
295,hIL4,-6.690657190635451,Human,Macrophage,0.9999981433224037
296,hIL4,-6.668507892976588,Human,Macrophage,0.9999986435804757
297,hIL4,-6.646358595317725,Human,Macrophage,0.9999991189652095
298,hIL4,-6.6242092976588625,Human,Macrophage,0.9999995707133118
299,hIL4,-6.60206,Human,Macrophage,1.0
0,hNeo4,-12.6227,Human,Macrophage,2.9969640742998833e-06
1,hNeo4,-12.600550501672242,Human,Macrophage,3.153776890200817e-06
2,hNeo4,-12.578401003344482,Human,Macrophage,3.3187947349945578e-06
3,hNeo4,-12.556251505016723,Human,Macrophage,3.492446923311357e-06
4,hNeo4,-12.534102006688963,Human,Macrophage,3.6751852326457425e-06
5,hNeo4,-12.511952508361205,Human,Macrophage,3.867485078638163e-06
6,hNeo4,-12.489803010033445,Human,Macrophage,4.069846751845231e-06
7,hNeo4,-12.467653511705686,Human,Macrophage,4.282796719214655e-06
8,hNeo4,-12.445504013377926,Human,Macrophage,4.506888993650141e-06
9,hNeo4,-12.423354515050168,Human,Macrophage,4.742706575227526e-06
10,hNeo4,-12.401205016722407,Human,Macrophage,4.990862967810737e-06
11,hNeo4,-12.37905551839465,Human,Macrophage,5.2520037750110806e-06
12,hNeo4,-12.356906020066889,Human,Macrophage,5.5268083796407704e-06
13,hNeo4,-12.33475652173913,Human,Macrophage,5.81599171102735e-06
14,hNeo4,-12.31260702341137,Human,Macrophage,6.1203061047854255e-06
15,hNeo4,-12.290457525083612,Human,Macrophage,6.440543259880966e-06
16,hNeo4,-12.268308026755854,Human,Macrophage,6.77753629807771e-06
17,hNeo4,-12.246158528428094,Human,Macrophage,7.132161931120047e-06
18,hNeo4,-12.224009030100335,Human,Macrophage,7.505342741287401e-06
19,hNeo4,-12.201859531772575,Human,Macrophage,7.898049581249928e-06
20,hNeo4,-12.179710033444817,Human,Macrophage,8.311304099464194e-06
21,hNeo4,-12.157560535117057,Human,Macrophage,8.746181397675388e-06
22,hNeo4,-12.135411036789298,Human,Macrophage,9.203812827433787e-06
23,hNeo4,-12.113261538461538,Human,Macrophage,9.685388932896529e-06
24,hNeo4,-12.09111204013378,Human,Macrophage,1.0192162547563375e-05
25,hNeo4,-12.06896254180602,Human,Macrophage,1.0725452052997328e-05
26,hNeo4,-12.046813043478261,Human,Macrophage,1.1286644807999287e-05
27,hNeo4,-12.024663545150501,Human,Macrophage,1.1877200757150912e-05
28,hNeo4,-12.002514046822743,Human,Macrophage,1.2498656228103183e-05
29,hNeo4,-11.980364548494983,Human,Macrophage,1.3152627927480736e-05
30,hNeo4,-11.958215050167224,Human,Macrophage,1.3840817145784878e-05
31,hNeo4,-11.936065551839466,Human,Macrophage,1.4565014182223647e-05
32,hNeo4,-11.913916053511706,Human,Macrophage,1.5327103000965237e-05
33,hNeo4,-11.891766555183946,Human,Macrophage,1.6129066130913548e-05
34,hNeo4,-11.869617056856187,Human,Macrophage,1.6972989821736107e-05
35,hNeo4,-11.847467558528429,Human,Macrophage,1.7861069469538954e-05
36,hNeo4,-11.825318060200669,Human,Macrophage,1.8795615326282527e-05
37,hNeo4,-11.80316856187291,Human,Macrophage,1.9779058507768788e-05
38,hNeo4,-11.78101906354515,Human,Macrophage,2.081395731580498e-05
39,hNeo4,-11.758869565217392,Human,Macrophage,2.1903003890960823e-05
40,hNeo4,-11.736720066889632,Human,Macrophage,2.3049031213197733e-05
41,hNeo4,-11.714570568561873,Human,Macrophage,2.4255020468544557e-05
42,hNeo4,-11.692421070234113,Human,Macrophage,2.5524108800948924e-05
43,hNeo4,-11.670271571906355,Human,Macrophage,2.6859597469424607e-05
44,hNeo4,-11.648122073578595,Human,Macrophage,2.8264960431671837e-05
45,hNeo4,-11.625972575250836,Human,Macrophage,2.9743853376444887e-05
46,hNeo4,-11.603823076923078,Human,Macrophage,3.130012322810971e-05
47,hNeo4,-11.581673578595318,Human,Macrophage,3.293781814805066e-05
48,hNeo4,-11.559524080267558,Human,Macrophage,3.4661198058874205e-05
49,hNeo4,-11.5373745819398,Human,Macrophage,3.6474745718709666e-05
50,hNeo4,-11.515225083612041,Human,Macrophage,3.838317837432838e-05
51,hNeo4,-11.49307558528428,Human,Macrophage,4.039146002329838e-05
52,hNeo4,-11.470926086956522,Human,Macrophage,4.250481431696729e-05
