,Ligand,Concentration,Animal,Cell,Predicted
178,hIL13,-9.70315618729097,Human,Ramos,9.835169824980537e-14
179,hIL13,-9.680816053511705,Human,Ramos,1.035432987994863e-13
180,hIL13,-9.658475919732442,Human,Ramos,1.0900894358782328e-13
181,hIL13,-9.636135785953178,Human,Ramos,1.1476309833574901e-13
182,hIL13,-9.613795652173913,Human,Ramos,1.20820992352888e-13
183,hIL13,-9.59145551839465,Human,Ramos,1.2719865884441123e-13
184,hIL13,-9.569115384615385,Human,Ramos,1.3391297734553193e-13
185,hIL13,-9.54677525083612,Human,Ramos,1.4098171839594726e-13
186,hIL13,-9.524435117056857,Human,Ramos,1.4842359057247296e-13
187,hIL13,-9.502094983277592,Human,Ramos,1.5625829000434742e-13
188,hIL13,-9.479754849498327,Human,Ramos,1.6450655250224836e-13
189,hIL13,-9.457414715719064,Human,Ramos,1.7319020843900153e-13
190,hIL13,-9.4350745819398,Human,Ramos,1.8233224052722742e-13
191,hIL13,-9.412734448160535,Human,Ramos,1.9195684464683675e-13
192,hIL13,-9.390394314381272,Human,Ramos,2.0208949388337768e-13
193,hIL13,-9.368054180602007,Human,Ramos,2.1275700594671596e-13
194,hIL13,-9.345714046822742,Human,Ramos,2.2398761414847662e-13
195,hIL13,-9.32337391304348,Human,Ramos,2.3581104212611256e-13
196,hIL13,-9.301033779264214,Human,Ramos,2.482585825113653e-13
197,hIL13,-9.27869364548495,Human,Ramos,2.6136317975131617e-13
198,hIL13,-9.256353511705687,Human,Ramos,2.7515951730124464e-13
199,hIL13,-9.234013377926422,Human,Ramos,2.896841094200567e-13
200,hIL13,-9.211673244147157,Human,Ramos,3.0497539781122365e-13
201,hIL13,-9.189333110367894,Human,Ramos,3.210738533650268e-13
202,hIL13,-9.166992976588629,Human,Ramos,3.380220832713782e-13
203,hIL13,-9.144652842809364,Human,Ramos,3.558649437866938e-13
204,hIL13,-9.122312709030101,Human,Ramos,3.746496589533011e-13
205,hIL13,-9.099972575250836,Human,Ramos,3.9442594558557805e-13
206,hIL13,-9.077632441471572,Human,Ramos,4.1524614485360784e-13
207,hIL13,-9.055292307692309,Human,Ramos,4.371653608126318e-13
208,hIL13,-9.032952173913044,Human,Ramos,4.602416062449295e-13
209,hIL13,-9.010612040133779,Human,Ramos,4.845359562001052e-13
210,hIL13,-8.988271906354516,Human,Ramos,5.101127096401787e-13
211,hIL13,-8.965931772575251,Human,Ramos,5.37039559617288e-13
212,hIL13,-8.943591638795986,Human,Ramos,5.65387772434388e-13
213,hIL13,-8.921251505016723,Human,Ramos,5.952323762631569e-13
214,hIL13,-8.898911371237459,Human,Ramos,6.266523597183053e-13
215,hIL13,-8.876571237458194,Human,Ramos,6.59730880913822e-13
216,hIL13,-8.85423110367893,Human,Ramos,6.945554875544997e-13
217,hIL13,-8.831890969899666,Human,Ramos,7.312183486452333e-13
218,hIL13,-8.809550836120401,Human,Ramos,7.698164984313173e-13
219,hIL13,-8.787210702341138,Human,Ramos,8.10452093215419e-13
220,hIL13,-8.764870568561873,Human,Ramos,8.532326817309153e-13
221,hIL13,-8.742530434782608,Human,Ramos,8.982714897871499e-13
222,hIL13,-8.720190301003345,Human,Ramos,9.456877199400236e-13
223,hIL13,-8.69785016722408,Human,Ramos,9.956068669810256e-13
224,hIL13,-8.675510033444816,Human,Ramos,1.0481610500796572e-12
225,hIL13,-8.653169899665553,Human,Ramos,1.1034893624583861e-12
226,hIL13,-8.630829765886288,Human,Ramos,1.1617382395255741e-12
227,hIL13,-8.608489632107023,Human,Ramos,1.2230618464406577e-12
228,hIL13,-8.58614949832776,Human,Ramos,1.2876224861374133e-12
229,hIL13,-8.563809364548495,Human,Ramos,1.355591028885177e-12
230,hIL13,-8.54146923076923,Human,Ramos,1.4271473645248696e-12
231,hIL13,-8.519129096989968,Human,Ramos,1.5024808785768277e-12
232,hIL13,-8.496788963210703,Human,Ramos,1.5817909534805167e-12
233,hIL13,-8.474448829431438,Human,Ramos,1.6652874962926559e-12
234,hIL13,-8.452108695652175,Human,Ramos,1.7531914942405197e-12
235,hIL13,-8.42976856187291,Human,Ramos,1.8457355996007214e-12
236,hIL13,-8.407428428093645,Human,Ramos,1.943164745451392e-12
237,hIL13,-8.385088294314382,Human,Ramos,2.04573679392756e-12
238,hIL13,-8.362748160535117,Human,Ramos,2.1537232186954084e-12
239,hIL13,-8.340408026755853,Human,Ramos,2.267409823451581e-12
240,hIL13,-8.31806789297659,Human,Ramos,2.3870974983493364e-12
241,hIL13,-8.295727759197325,Human,Ramos,2.5131030163534718e-12
242,hIL13,-8.27338762541806,Human,Ramos,2.6457598716316145e-12
243,hIL13,-8.251047491638797,Human,Ramos,2.7854191622009936e-12
244,hIL13,-8.228707357859532,Human,Ramos,2.9324505191666742e-12
245,hIL13,-8.206367224080267,Human,Ramos,3.0872430850105344e-12
246,hIL13,-8.184027090301004,Human,Ramos,3.250206543520384e-12
247,hIL13,-8.16168695652174,Human,Ramos,3.4217722040850116e-12
248,hIL13,-8.139346822742475,Human,Ramos,3.6023941432247925e-12
249,hIL13,-8.117006688963212,Human,Ramos,3.792550406379345e-12
250,hIL13,-8.094666555183947,Human,Ramos,3.992744273132846e-12
251,hIL13,-8.072326421404682,Human,Ramos,4.203505589225503e-12
252,hIL13,-8.04998628762542,Human,Ramos,4.425392168876816e-12
253,hIL13,-8.027646153846154,Human,Ramos,4.658991271131997e-12
254,hIL13,-8.00530602006689,Human,Ramos,4.904921154138771e-12
255,hIL13,-7.982965886287626,Human,Ramos,5.163832711468534e-12
256,hIL13,-7.960625752508362,Human,Ramos,5.4364111948124165e-12
257,hIL13,-7.938285618729098,Human,Ramos,5.7233780276116845e-12
258,hIL13,-7.915945484949833,Human,Ramos,6.0254927144226524e-12
259,hIL13,-7.893605351170569,Human,Ramos,6.343554851069382e-12
260,hIL13,-7.871265217391305,Human,Ramos,6.678406240904603e-12
261,hIL13,-7.84892508361204,Human,Ramos,7.030933122779631e-12
262,hIL13,-7.826584949832776,Human,Ramos,7.402068516620085e-12
263,hIL13,-7.8042448160535125,Human,Ramos,7.792794692815462e-12
264,hIL13,-7.781904682274248,Human,Ramos,8.204145771958009e-12
265,hIL13,-7.759564548494984,Human,Ramos,8.637210461811571e-12
266,hIL13,-7.73722441471572,Human,Ramos,9.093134938754468e-12
267,hIL13,-7.714884280936455,Human,Ramos,9.573125881322306e-12
268,hIL13,-7.692544147157191,Human,Ramos,1.0078453663879565e-11
269,hIL13,-7.670204013377927,Human,Ramos,1.0610455718872828e-11
270,hIL13,-7.647863879598662,Human,Ramos,1.1170540076563927e-11
271,hIL13,-7.6255237458193985,Human,Ramos,1.1760189091611793e-11
272,hIL13,-7.603183612040135,Human,Ramos,1.2380963366366089e-11
273,hIL13,-7.58084347826087,Human,Ramos,1.3034505881255969e-11
274,hIL13,-7.558503344481606,Human,Ramos,1.372254634320583e-11
275,hIL13,-7.536163210702342,Human,Ramos,1.4446905763587133e-11
276,hIL13,-7.513823076923077,Human,Ramos,1.5209501277822123e-11
277,hIL13,-7.491482943143813,Human,Ramos,1.6012351219395503e-11
278,hIL13,-7.469142809364549,Human,Ramos,1.6857580461703566e-11
279,hIL13,-7.4468026755852845,Human,Ramos,1.7747426041878336e-11
280,hIL13,-7.424462541806021,Human,Ramos,1.8684243081471336e-11
281,hIL13,-7.402122408026757,Human,Ramos,1.967051101966731e-11
282,hIL13,-7.379782274247492,Human,Ramos,2.0708840175524577e-11
283,hIL13,-7.357442140468228,Human,Ramos,2.180197865661032e-11
284,hIL13,-7.335102006688964,Human,Ramos,2.2952819632315967e-11
285,hIL13,-7.312761872909699,Human,Ramos,2.4164408991102066e-11
286,hIL13,-7.290421739130435,Human,Ramos,2.543995340193901e-11
287,hIL13,-7.268081605351171,Human,Ramos,2.6782828801280083e-11
288,hIL13,-7.245741471571907,Human,Ramos,2.819658932802814e-11
289,hIL13,-7.223401337792643,Human,Ramos,2.968497673014402e-11
290,hIL13,-7.201061204013379,Human,Ramos,3.125193026779355e-11
291,hIL13,-7.178721070234114,Human,Ramos,3.2901597139242293e-11
292,hIL13,-7.15638093645485,Human,Ramos,3.463834345709237e-11
293,hIL13,-7.134040802675586,Human,Ramos,3.646676580391238e-11
294,hIL13,-7.111700668896321,Human,Ramos,3.839170339784321e-11
295,hIL13,-7.089360535117057,Human,Ramos,4.0418250900378296e-11
296,hIL13,-7.0670204013377935,Human,Ramos,4.25517719002172e-11
297,hIL13,-7.044680267558529,Human,Ramos,4.479791310887823e-11
298,hIL13,-7.022340133779265,Human,Ramos,4.71626193056417e-11
299,hIL13,-7.0,Human,Ramos,4.9652149071379164e-11
0,hIL4,-13.2247,Human,Macrophage,0.0042969335845462146
1,hIL4,-13.202550702341137,Human,Macrophage,0.004520707279676702
2,hIL4,-13.180401404682275,Human,Macrophage,0.004756076668518553
3,hIL4,-13.158252107023412,Human,Macrophage,0.005003636446503886
4,hIL4,-13.136102809364548,Human,Macrophage,0.005264011149262243
5,hIL4,-13.113953511705686,Human,Macrophage,0.00553785657947539
6,hIL4,-13.091804214046823,Human,Macrophage,0.0058258612943674435
7,hIL4,-13.069654916387961,Human,Macrophage,0.006128748155564877
8,hIL4,-13.047505618729097,Human,Macrophage,0.006447275943009069
9,hIL4,-13.025356321070234,Human,Macrophage,0.006782241034533708
10,hIL4,-13.003207023411372,Human,Macrophage,0.007134479152632979
11,hIL4,-12.981057725752509,Human,Macrophage,0.007504867179837425
12,hIL4,-12.958908428093645,Human,Macrophage,0.007894325043982738
13,hIL4,-12.936759130434783,Human,Macrophage,0.008303817674500221
14,hIL4,-12.91460983277592,Human,Macrophage,0.008734357030670725
15,hIL4,-12.892460535117056,Human,Macrophage,0.009187004202565862
16,hIL4,-12.870311237458194,Human,Macrophage,0.009662871585147698
17,hIL4,-12.848161939799331,Human,Macrophage,0.010163125125705018
18,hIL4,-12.82601264214047,Human,Macrophage,0.010688986644468594
19,hIL4,-12.803863344481606,Human,Macrophage,0.011241736227866764
20,hIL4,-12.781714046822742,Human,Macrophage,0.01182271469344601
21,hIL4,-12.75956474916388,Human,Macrophage,0.012433326124992306
22,hIL4,-12.737415451505017,Human,Macrophage,0.013075040475834772
23,hIL4,-12.715266153846153,Human,Macrophage,0.013749396237692897
24,hIL4,-12.693116856187292,Human,Macrophage,0.014458003171736681
25,hIL4,-12.670967558528428,Human,Macrophage,0.01520254509775557
26,hIL4,-12.648818260869566,Human,Macrophage,0.01598478273647428
27,hIL4,-12.626668963210703,Human,Macrophage,0.01680655659910625
28,hIL4,-12.60451966555184,Human,Macrophage,0.01766978991718397
29,hIL4,-12.582370367892977,Human,Macrophage,0.01857649160455657
30,hIL4,-12.560221070234114,Human,Macrophage,0.01952875924217557
31,hIL4,-12.53807177257525,Human,Macrophage,0.020528782074907458
32,hIL4,-12.515922474916389,Human,Macrophage,0.0215788440081008
33,hIL4,-12.493773177257525,Human,Macrophage,0.02268132658999814
34,hIL4,-12.471623879598663,Human,Macrophage,0.023838711964284515
35,hIL4,-12.4494745819398,Human,Macrophage,0.02505358577517032
36,hIL4,-12.427325284280936,Human,Macrophage,0.026328640005302106
37,hIL4,-12.405175986622075,Human,Macrophage,0.027666675724589508
38,hIL4,-12.383026688963211,Human,Macrophage,0.029070605725648242
39,hIL4,-12.360877391304347,Human,Macrophage,0.030543457019023463
40,hIL4,-12.338728093645486,Human,Macrophage,0.03208837315867006
41,hIL4,-12.316578795986622,Human,Macrophage,0.033708616365321
42,hIL4,-12.294429498327759,Human,Macrophage,0.0354075694123866
43,hIL4,-12.272280200668897,Human,Macrophage,0.03718873723590614
44,hIL4,-12.250130903010033,Human,Macrophage,0.03905574822682166
45,hIL4,-12.227981605351172,Human,Macrophage,0.04101235516048817
46,hIL4,-12.205832307692308,Human,Macrophage,0.04306243571489916
47,hIL4,-12.183683010033445,Human,Macrophage,0.04520999252560031
48,hIL4,-12.161533712374583,Human,Macrophage,0.04745915272175035
49,hIL4,-12.13938441471572,Human,Macrophage,0.04981416688427543
50,hIL4,-12.117235117056856,Human,Macrophage,0.05227940736361963
51,hIL4,-12.095085819397994,Human,Macrophage,0.05485936589127291
52,hIL4,-12.07293652173913,Human,Macrophage,0.057558650416110704
53,hIL4,-12.050787224080267,Human,Macrophage,0.06038198109369068
54,hIL4,-12.028637926421405,Human,Macrophage,0.06333418535410872
55,hIL4,-12.006488628762542,Human,Macrophage,0.06642019197189343
56,hIL4,-11.98433933110368,Human,Macrophage,0.06964502405983293
57,hIL4,-11.962190033444816,Human,Macrophage,0.07301379090770052
58,hIL4,-11.940040735785953,Human,Macrophage,0.07653167858666371
59,hIL4,-11.917891438127091,Human,Macrophage,0.08020393924090997
60,hIL4,-11.895742140468228,Human,Macrophage,0.08403587898978819
61,hIL4,-11.873592842809364,Human,Macrophage,0.08803284436672704
62,hIL4,-11.851443545150502,Human,Macrophage,0.09220020722549957
63,hIL4,-11.829294247491639,Human,Macrophage,0.09654334805018867
64,hIL4,-11.807144949832775,Human,Macrophage,0.10106763761264284
65,hIL4,-11.784995652173913,Human,Macrophage,0.10577841693044772
66,hIL4,-11.76284635451505,Human,Macrophage,0.1106809754895893
67,hIL4,-11.740697056856188,Human,Macrophage,0.11578052770919423
68,hIL4,-11.718547759197325,Human,Macrophage,0.12108218764111953
69,hIL4,-11.696398461538461,Human,Macrophage,0.1265909419147526
70,hIL4,-11.6742491638796,Human,Macrophage,0.1323116209573001
71,hIL4,-11.652099866220736,Human,Macrophage,0.13824886854201301
72,hIL4,-11.629950568561874,Human,Macrophage,0.14440710974123172
73,hIL4,-11.60780127090301,Human,Macrophage,0.15079051738771973
74,hIL4,-11.585651973244147,Human,Macrophage,0.15740297717637533
75,hIL4,-11.563502675585283,Human,Macrophage,0.16424805156860006
76,hIL4,-11.541353377926422,Human,Macrophage,0.17132894269363994
77,hIL4,-11.519204080267558,Human,Macrophage,0.17864845447387137
78,hIL4,-11.497054782608696,Human,Macrophage,0.18620895423460054
79,hIL4,-11.474905484949833,Human,Macrophage,0.19401233409247848
80,hIL4,-11.45275618729097,Human,Macrophage,0.20205997244958734
81,hIL4,-11.430606889632108,Human,Macrophage,0.21035269595199166
82,hIL4,-11.408457591973244,Human,Macrophage,0.2188907423011893
83,hIL4,-11.386308294314382,Human,Macrophage,0.22767372433367844
84,hIL4,-11.364158996655519,Human,Macrophage,0.23670059580691905
85,hIL4,-11.342009698996655,Human,Macrophage,0.24596961934833092
86,hIL4,-11.319860401337793,Human,Macrophage,0.2554783370368841
87,hIL4,-11.29771110367893,Human,Macrophage,0.2652235440933034
88,hIL4,-11.275561806020066,Human,Macrophage,0.2752012661542119
89,hIL4,-11.253412508361205,Human,Macrophage,0.28540674059696247
90,hIL4,-11.231263210702341,Human,Macrophage,0.29583440236479236
91,hIL4,-11.209113913043478,Human,Macrophage,0.30647787471590743
92,hIL4,-11.186964615384616,Human,Macrophage,0.3173299652849068
93,hIL4,-11.164815317725752,Human,Macrophage,0.3283826678004699
94,hIL4,-11.14266602006689,Human,Macrophage,0.33962716974970075
95,hIL4,-11.120516722408027,Human,Macrophage,0.3510538662174084
96,hIL4,-11.098367424749163,Human,Macrophage,0.36265238005844946
97,hIL4,-11.0762181270903,Human,Macrophage,0.3744115884842441
98,hIL4,-11.054068829431438,Human,Macrophage,0.3863196560616255
99,hIL4,-11.031919531772575,Human,Macrophage,0.3983640740350986
100,hIL4,-11.009770234113713,Human,Macrophage,0.4105317057933277
101,hIL4,-10.98762093645485,Human,Macrophage,0.42280883821022497
102,hIL4,-10.965471638795986,Human,Macrophage,0.43518123850075036
103,hIL4,-10.943322341137124,Human,Macrophage,0.4476342161448949
104,hIL4,-10.92117304347826,Human,Macrophage,0.46015268935135634
105,hIL4,-10.899023745819399,Human,Macrophage,0.4727212554574839
106,hIL4,-10.876874448160535,Human,Macrophage,0.48532426459594785
107,hIL4,-10.854725150501672,Human,Macrophage,0.4979458959027879
108,hIL4,-10.83257585284281,Human,Macrophage,0.5105702354976567
109,hIL4,-10.810426555183946,Human,Macrophage,0.5231813554361104
110,hIL4,-10.788277257525085,Human,Macrophage,0.5357633928166528
111,hIL4,-10.766127959866221,Human,Macrophage,0.548300628222364
112,hIL4,-10.743978662207358,Human,Macrophage,0.5607775626883009
113,hIL4,-10.721829364548494,Human,Macrophage,0.5731789924113383
114,hIL4,-10.699680066889632,Human,Macrophage,0.5854900804578922
115,hIL4,-10.677530769230769,Human,Macrophage,0.5976964247761751
116,hIL4,-10.655381471571907,Human,Macrophage,0.6097841218818568
117,hIL4,-10.633232173913044,Human,Macrophage,0.6217398256578492
118,hIL4,-10.61108287625418,Human,Macrophage,0.6335508007882977
119,hIL4,-10.588933578595318,Human,Macrophage,0.6452049704326253
120,hIL4,-10.566784280936455,Human,Macrophage,0.6566909578339126
121,hIL4,-10.544634983277593,Human,Macrophage,0.6679981216479148
122,hIL4,-10.52248568561873,Human,Macrophage,0.6791165848691026
123,hIL4,-10.500336387959866,Human,Macrophage,0.6900372573193772
124,hIL4,-10.478187090301002,Human,Macrophage,0.7007518517501573
125,hIL4,-10.45603779264214,Human,Macrophage,0.7112528936883638
126,hIL4,-10.433888494983277,Human,Macrophage,0.7215337252301205
127,hIL4,-10.411739197324415,Human,Macrophage,0.7315885030515822
128,hIL4,-10.389589899665552,Human,Macrophage,0.7414121909634992
129,hIL4,-10.367440602006688,Human,Macrophage,0.7510005473842505
130,hIL4,-10.345291304347827,Human,Macrophage,0.7603501081450345
131,hIL4,-10.323142006688963,Human,Macrophage,0.7694581650704437
132,hIL4,-10.300992709030101,Human,Macrophage,0.77832274079812
133,hIL4,-10.278843411371238,Human,Macrophage,0.7869425603128998
134,hIL4,-10.256694113712374,Human,Macrophage,0.7953170196743287
135,hIL4,-10.23454481605351,Human,Macrophage,0.8034461524123577
136,hIL4,-10.212395518394649,Human,Macrophage,0.8113305940554911
137,hIL4,-10.190246220735785,Human,Macrophage,0.8189715452384185
138,hIL4,-10.168096923076924,Human,Macrophage,0.8263707338152618
139,hIL4,-10.14594762541806,Human,Macrophage,0.8335303763781621
140,hIL4,-10.123798327759197,Human,Macrophage,0.8404531395522702
141,hIL4,-10.101649030100335,Human,Macrophage,0.847142101406817
142,hIL4,-10.079499732441471,Human,Macrophage,0.8536007132890631
143,hIL4,-10.05735043478261,Human,Macrophage,0.8598327623542537
144,hIL4,-10.035201137123746,Human,Macrophage,0.8658423350309229
145,hIL4,-10.013051839464882,Human,Macrophage,0.8716337816274761
146,hIL4,-9.990902541806019,Human,Macrophage,0.877211682253595
147,hIL4,-9.968753244147157,Human,Macrophage,0.8825808141989019
148,hIL4,-9.946603946488294,Human,Macrophage,0.8877461208819687
149,hIL4,-9.924454648829432,Human,Macrophage,0.892712682455288
150,hIL4,-9.902305351170568,Human,Macrophage,0.8974856881265475
151,hIL4,-9.880156053511705,Human,Macrophage,0.9020704102334546
152,hIL4,-9.858006755852843,Human,Macrophage,0.906472180088537
153,hIL4,-9.83585745819398,Human,Macrophage,0.9106963655923038
154,hIL4,-9.813708160535118,Human,Macrophage,0.9147483505959945
155,hIL4,-9.791558862876254,Human,Macrophage,0.9186335159825425
156,hIL4,-9.76940956521739,Human,Macrophage,0.9223572224213608
157,hIL4,-9.747260267558529,Human,Macrophage,0.925924794743297
158,hIL4,-9.725110969899665,Human,Macrophage,0.9293415078739068
159,hIL4,-9.702961672240804,Human,Macrophage,0.932612574256901
160,hIL4,-9.68081237458194,Human,Macrophage,0.9357431326948612
161,hIL4,-9.658663076923077,Human,Macrophage,0.9387382385309452
162,hIL4,-9.636513779264213,Human,Macrophage,0.9416028550931796
163,hIL4,-9.614364481605351,Human,Macrophage,0.9443418463218959
164,hIL4,-9.592215183946488,Human,Macrophage,0.9469599705007892
165,hIL4,-9.570065886287626,Human,Macrophage,0.9494618750127896
166,hIL4,-9.547916588628762,Human,Macrophage,0.9518520920433763
167,hIL4,-9.525767290969899,Human,Macrophage,0.9541350351559191
168,hIL4,-9.503617993311037,Human,Macrophage,0.956314996666023
169,hIL4,-9.481468695652174,Human,Macrophage,0.9583961457450381
170,hIL4,-9.459319397993312,Human,Macrophage,0.9603825271850984
171,hIL4,-9.437170100334448,Human,Macrophage,0.9622780607625804
172,hIL4,-9.415020802675585,Human,Macrophage,0.9640865411392493
173,hIL4,-9.392871505016721,Human,Macrophage,0.9658116382444415
174,hIL4,-9.37072220735786,Human,Macrophage,0.9674568980849866
175,hIL4,-9.348572909698996,Human,Macrophage,0.9690257439331414
176,hIL4,-9.326423612040134,Human,Macrophage,0.9705214778462683
177,hIL4,-9.30427431438127,Human,Macrophage,0.9719472824754006
178,hIL4,-9.282125016722407,Human,Macrophage,0.9733062231231313
179,hIL4,-9.259975719063545,Human,Macrophage,0.9746012500144351
180,hIL4,-9.237826421404682,Human,Macrophage,0.9758352007470794
181,hIL4,-9.21567712374582,Human,Macrophage,0.9770108028911818
182,hIL4,-9.193527826086957,Human,Macrophage,0.9781306767102154
183,hIL4,-9.171378528428093,Human,Macrophage,0.9791973379782997
184,hIL4,-9.14922923076923,Human,Macrophage,0.9802132008713043
185,hIL4,-9.127079933110368,Human,Macrophage,0.9811805809110075
186,hIL4,-9.104930635451506,Human,Macrophage,0.9821016979444324
187,hIL4,-9.082781337792643,Human,Macrophage,0.9829786791418201
188,hIL4,-9.060632040133779,Human,Macrophage,0.9838135619988653
189,hIL4,-9.038482742474915,Human,Macrophage,0.9846082973304165
190,hIL4,-9.016333444816054,Human,Macrophage,0.985364752244431
191,hIL4,-8.99418414715719,Human,Macrophage,0.9860847130863757
192,hIL4,-8.972034849498328,Human,Macrophage,0.9867698883455822
193,hIL4,-8.949885551839465,Human,Macrophage,0.9874219115162596
194,hIL4,-8.927736254180601,Human,Macrophage,0.9880423439069246
195,hIL4,-8.905586956521738,Human,Macrophage,0.9886326773930245
196,hIL4,-8.883437658862876,Human,Macrophage,0.9891943371083818
197,hIL4,-8.861288361204014,Human,Macrophage,0.9897286840719086
198,hIL4,-8.83913906354515,Human,Macrophage,0.9902370177466966
199,hIL4,-8.816989765886287,Human,Macrophage,0.9907205785295133
200,hIL4,-8.794840468227424,Human,Macrophage,0.9911805501686282
201,hIL4,-8.772691170568562,Human,Macrophage,0.9916180621093489
202,hIL4,-8.750541872909698,Human,Macrophage,0.9920341917662908
203,hIL4,-8.728392575250837,Human,Macrophage,0.9924299667222216
204,hIL4,-8.706243277591973,Human,Macrophage,0.9928063668535491
205,hIL4,-8.68409397993311,Human,Macrophage,0.9931643263828441
206,hIL4,-8.661944682274246,Human,Macrophage,0.9935047358590532
207,hIL4,-8.639795384615384,Human,Macrophage,0.9938284440662779
208,hIL4,-8.617646086956523,Human,Macrophage,0.9941362598622119
209,hIL4,-8.595496789297659,Human,Macrophage,0.9944289539474621
210,hIL4,-8.573347491638796,Human,Macrophage,0.9947072605671581
211,hIL4,-8.551198193979932,Human,Macrophage,0.9949718791463327
212,hIL4,-8.52904889632107,Human,Macrophage,0.9952234758606765
213,hIL4,-8.506899598662207,Human,Macrophage,0.9954626851442339
214,hIL4,-8.484750301003345,Human,Macrophage,0.99569011113617
215,hIL4,-8.462601003344481,Human,Macrophage,0.9959063290675818
216,hIL4,-8.440451705685618,Human,Macrophage,0.9961118865910219
217,hIL4,-8.418302408026754,Human,Macrophage,0.9963073050539865
218,hIL4,-8.396153110367893,Human,Macrophage,0.9964930807183848
219,hIL4,-8.37400381270903,Human,Macrophage,0.9966696859277768
220,hIL4,-8.351854515050167,Human,Macrophage,0.9968375702241831
221,hIL4,-8.329705217391304,Human,Macrophage,0.9969971614162637
222,hIL4,-8.30755591973244,Human,Macrophage,0.9971488666006275
223,hIL4,-8.285406622073578,Human,Macrophage,0.9972930731380181
224,hIL4,-8.263257324414715,Human,Macrophage,0.99743014958608
225,hIL4,-8.241108026755853,Human,Macrophage,0.9975604465903807
226,hIL4,-8.21895872909699,Human,Macrophage,0.9976842977353328
227,hIL4,-8.196809431438126,Human,Macrophage,0.9978020203565993
228,hIL4,-8.174660133779263,Human,Macrophage,0.9979139163164582
229,hIL4,-8.1525108361204,Human,Macrophage,0.9980202727440285
230,hIL4,-8.130361538461539,Human,Macrophage,0.9981213627410302
231,hIL4,-8.108212240802676,Human,Macrophage,0.9982174460553879
232,hIL4,-8.086062943143812,Human,Macrophage,0.9983087697234774
233,hIL4,-8.063913645484948,Human,Macrophage,0.9983955686825541
234,hIL4,-8.041764347826087,Human,Macrophage,0.9984780663546093
235,hIL4,-8.019615050167225,Human,Macrophage,0.9985564752029051
236,hIL4,-7.997465752508361,Human,Macrophage,0.9986309972623749
237,hIL4,-7.975316454849498,Human,Macrophage,0.9987018246450453
238,hIL4,-7.953167157190635,Human,Macrophage,0.9987691400215882
239,hIL4,-7.931017859531773,Human,Macrophage,0.9988331170800673
240,hIL4,-7.908868561872909,Human,Macrophage,0.9988939209629066
241,hIL4,-7.8867192642140465,Human,Macrophage,0.99895170868306
242,hIL4,-7.864569966555184,Human,Macrophage,0.9990066295203356
243,hIL4,-7.84242066889632,Human,Macrophage,0.9990588253987723
244,hIL4,-7.820271371237458,Human,Macrophage,0.999108431245858
245,hIL4,-7.798122073578595,Human,Macrophage,0.9991555753348067
246,hIL4,-7.775972775919732,Human,Macrophage,0.9992003796099107
247,hIL4,-7.753823478260869,Human,Macrophage,0.9992429599966082
248,hIL4,-7.731674180602006,Human,Macrophage,0.9992834266964289
249,hIL4,-7.7095248829431435,Human,Macrophage,0.9993218844677182
250,hIL4,-7.687375585284281,Human,Macrophage,0.9993584328927778
251,hIL4,-7.665226287625417,Human,Macrophage,0.9993931666320599
252,hIL4,-7.643076989966555,Human,Macrophage,0.999426175666032
253,hIL4,-7.620927692307692,Human,Macrophage,0.9994575455252891
254,hIL4,-7.598778394648829,Human,Macrophage,0.9994873575094759
255,hIL4,-7.576629096989966,Human,Macrophage,0.9995156888955488
256,hIL4,-7.554479799331103,Human,Macrophage,0.9995426131358844
257,hIL4,-7.532330501672241,Human,Macrophage,0.9995682000467276
258,hIL4,-7.510181204013377,Human,Macrophage,0.9995925159874297
259,hIL4,-7.488031906354514,Human,Macrophage,0.9996156240309289
260,hIL4,-7.465882608695652,Human,Macrophage,0.9996375841258884
261,hIL4,-7.443733311036789,Human,Macrophage,0.9996584532508982
262,hIL4,-7.421584013377926,Human,Macrophage,0.9996782855611172
263,hIL4,-7.399434715719063,Human,Macrophage,0.9996971325276712
264,hIL4,-7.3772854180602,Human,Macrophage,0.9997150430704224
265,hIL4,-7.355136120401338,Human,Macrophage,0.9997320636838718
266,hIL4,-7.332986822742474,Human,Macrophage,0.999748238557169
267,hIL4,-7.3108375250836115,Human,Macrophage,0.9997636096880935
268,hIL4,-7.288688227424749,Human,Macrophage,0.9997782169914523
269,hIL4,-7.266538929765886,Human,Macrophage,0.9997920984021422
270,hIL4,-7.244389632107023,Human,Macrophage,0.999805289973137
271,hIL4,-7.22224033444816,Human,Macrophage,0.9998178259686443
272,hIL4,-7.200091036789297,Human,Macrophage,0.9998297389526742
273,hIL4,-7.177941739130434,Human,Macrophage,0.9998410598732396
274,hIL4,-7.155792441471571,Human,Macrophage,0.9998518181423987
275,hIL4,-7.133643143812709,Human,Macrophage,0.9998620417123538
276,hIL4,-7.111493846153846,Human,Macrophage,0.9998717571477868
277,hIL4,-7.089344548494982,Human,Macrophage,0.9998809896946257
278,hIL4,-7.06719525083612,Human,Macrophage,0.9998897633454134
279,hIL4,-7.045045953177257,Human,Macrophage,0.9998981009014435
280,hIL4,-7.0228966555183945,Human,Macrophage,0.999906024031828
281,hIL4,-7.000747357859531,Human,Macrophage,0.9999135533296404
282,hIL4,-6.978598060200668,Human,Macrophage,0.9999207083652855
283,hIL4,-6.956448762541806,Human,Macrophage,0.9999275077372232
