,Cell,Animal,Predicted,Ligand,Concentration
271,Macrophage,Human,0.9719101201106252,hIL4,-7.22224033444816
272,Macrophage,Human,0.9701648388775834,hIL4,-7.200091036789297
273,Macrophage,Human,0.9683363262220495,hIL4,-7.177941739130434
274,Macrophage,Human,0.9664213449758381,hIL4,-7.155792441471571
275,Macrophage,Human,0.9644165767278994,hIL4,-7.133643143812709
276,Macrophage,Human,0.9623186257305917,hIL4,-7.111493846153846
277,Macrophage,Human,0.9601240235424995,hIL4,-7.089344548494982
278,Macrophage,Human,0.9578292344665394,hIL4,-7.06719525083612
279,Macrophage,Human,0.9554306618428015,hIL4,-7.045045953177257
280,Macrophage,Human,0.9529246552557368,hIL4,-7.0228966555183945
281,Macrophage,Human,0.950307518714728,hIL4,-7.000747357859531
282,Macrophage,Human,0.9475755198657516,hIL4,-6.978598060200668
283,Macrophage,Human,0.9447249002895549,hIL4,-6.956448762541806
284,Macrophage,Human,0.941751886938499,hIL4,-6.934299464882943
285,Macrophage,Human,0.9386527047597226,hIL4,-6.9121501672240795
286,Macrophage,Human,0.9354235905465588,hIL4,-6.890000869565217
287,Macrophage,Human,0.9320608080529792,hIL4,-6.867851571906354
288,Macrophage,Human,0.9285606643971402,hIL4,-6.845702274247492
289,Macrophage,Human,0.9249195277698379,hIL4,-6.823552976588628
290,Macrophage,Human,0.9211338464516167,hIL4,-6.801403678929765
291,Macrophage,Human,0.9172001691284876,hIL4,-6.779254381270903
292,Macrophage,Human,0.9131151664805652,hIL4,-6.757105083612039
293,Macrophage,Human,0.9088756540004281,hIL4,-6.734955785953177
294,Macrophage,Human,0.904478615978722,hIL4,-6.712806488294314
295,Macrophage,Human,0.8999212305734611,hIL4,-6.690657190635451
296,Macrophage,Human,0.8952008958568256,hIL4,-6.668507892976588
297,Macrophage,Human,0.8903152567091478,hIL4,-6.646358595317725
298,Macrophage,Human,0.8852622324044861,hIL4,-6.6242092976588625
299,Macrophage,Human,0.8800400447060512,hIL4,-6.60206
0,Macrophage,Human,0.0002330936668752718,hNeo4,-12.6227
1,Macrophage,Human,0.0002452816902521273,hNeo4,-12.600550501672242
2,Macrophage,Human,0.0002581065409167905,hNeo4,-12.578401003344482
3,Macrophage,Human,0.0002716014437668081,hNeo4,-12.556251505016723
4,Macrophage,Human,0.0002858013518173297,hNeo4,-12.534102006688963
5,Macrophage,Human,0.0003007430355153768,hNeo4,-12.511952508361205
6,Macrophage,Human,0.00031646517660892956,hNeo4,-12.489803010033445
7,Macrophage,Human,0.0003330084667964809,hNeo4,-12.467653511705686
8,Macrophage,Human,0.0003504157113932395,hNeo4,-12.445504013377926
9,Macrophage,Human,0.00036873193826095815,hNeo4,-12.423354515050168
10,Macrophage,Human,0.0003880045122597258,hNeo4,-12.401205016722407
11,Macrophage,Human,0.0004082832554916722,hNeo4,-12.37905551839465
12,Macrophage,Human,0.0004296205736187449,hNeo4,-12.356906020066889
13,Macrophage,Human,0.00045207158854915837,hNeo4,-12.33475652173913
14,Macrophage,Human,0.00047569427780018333,hNeo4,-12.31260702341137
15,Macrophage,Human,0.0005005496208582165,hNeo4,-12.290457525083612
16,Macrophage,Human,0.0005267017528709826,hNeo4,-12.268308026755854
17,Macrophage,Human,0.0005542181260208152,hNeo4,-12.246158528428094
18,Macrophage,Human,0.0005831696789426366,hNeo4,-12.224009030100335
19,Macrophage,Human,0.0006136310145652433,hNeo4,-12.201859531772575
20,Macrophage,Human,0.0006456805867697506,hNeo4,-12.179710033444817
21,Macrophage,Human,0.0006794008962748889,hNeo4,-12.157560535117057
22,Macrophage,Human,0.0007148786961746387,hNeo4,-12.135411036789298
23,Macrophage,Human,0.0007522052075701469,hNeo4,-12.113261538461538
24,Macrophage,Human,0.0007914763457541427,hNeo4,-12.09111204013378
25,Macrophage,Human,0.0008327929574229337,hNeo4,-12.06896254180602
26,Macrophage,Human,0.000876261069407615,hNeo4,-12.046813043478261
27,Macrophage,Human,0.0009219921494331595,hNeo4,-12.024663545150501
28,Macrophage,Human,0.0009701033794305891,hNeo4,-12.002514046822743
29,Macrophage,Human,0.0010207179419443057,hNeo4,-11.980364548494983
30,Macrophage,Human,0.0010739653201928049,hNeo4,-11.958215050167224
31,Macrophage,Human,0.0011299816123572645,hNeo4,-11.936065551839466
32,Macrophage,Human,0.001188909860687804,hNeo4,-11.913916053511706
33,Macrophage,Human,0.0012509003960321722,hNeo4,-11.891766555183946
34,Macrophage,Human,0.0013161111984056426,hNeo4,-11.869617056856187
35,Macrophage,Human,0.001384708274233764,hNeo4,-11.847467558528429
36,Macrophage,Human,0.0014568660509112958,hNeo4,-11.825318060200669
37,Macrophage,Human,0.001532767789330825,hNeo4,-11.80316856187291
38,Macrophage,Human,0.0016126060150428998,hNeo4,-11.78101906354515
39,Macrophage,Human,0.001696582968715467,hNeo4,-11.758869565217392
40,Macrophage,Human,0.0017849110765643934,hNeo4,-11.736720066889632
41,Macrophage,Human,0.0018778134414271829,hNeo4,-11.714570568561873
42,Macrophage,Human,0.0019755243551498477,hNeo4,-11.692421070234113
43,Macrophage,Human,0.002078289832950014,hNeo4,-11.670271571906355
44,Macrophage,Human,0.002186368170408996,hNeo4,-11.648122073578595
45,Macrophage,Human,0.0023000305237293344,hNeo4,-11.625972575250836
46,Macrophage,Human,0.0024195615138733707,hNeo4,-11.603823076923078
47,Macrophage,Human,0.00254525985517027,hNeo4,-11.581673578595318
48,Macrophage,Human,0.0026774390089442605,hNeo4,-11.559524080267558
49,Macrophage,Human,0.002816427862673979,hNeo4,-11.5373745819398
50,Macrophage,Human,0.002962571435140845,hNeo4,-11.515225083612041
51,Macrophage,Human,0.0031162316079625945,hNeo4,-11.49307558528428
52,Macrophage,Human,0.0032777878838352184,hNeo4,-11.470926086956522
53,Macrophage,Human,0.0034476381717214047,hNeo4,-11.448776588628762
54,Macrophage,Human,0.0036261995991242455,hNeo4,-11.426627090301004
55,Macrophage,Human,0.0038139093514716715,hNeo4,-11.404477591973244
56,Macrophage,Human,0.004011225538505683,hNeo4,-11.382328093645485
57,Macrophage,Human,0.004218628087422448,hNeo4,-11.360178595317725
58,Macrophage,Human,0.004436619662339592,hNeo4,-11.338029096989967
59,Macrophage,Human,0.0046657266094771045,hNeo4,-11.315879598662207
60,Macrophage,Human,0.0049064999272226744,hNeo4,-11.293730100334448
61,Macrophage,Human,0.005159516260012481,hNeo4,-11.271580602006688
62,Macrophage,Human,0.00542537891468842,hNeo4,-11.24943110367893
63,Macrophage,Human,0.0057047188976942186,hNeo4,-11.22728160535117
64,Macrophage,Human,0.005998195971138937,hNeo4,-11.205132107023411
65,Macrophage,Human,0.006306499725389332,hNeo4,-11.182982608695653
66,Macrophage,Human,0.0066303506654447255,hNeo4,-11.160833110367893
67,Macrophage,Human,0.006970501307901331,hNeo4,-11.138683612040134
68,Macrophage,Human,0.007327737284821928,hNeo4,-11.116534113712374
69,Macrophage,Human,0.007702878450288482,hNeo4,-11.094384615384616
70,Macrophage,Human,0.008096779984830377,hNeo4,-11.072235117056856
71,Macrophage,Human,0.008510333492281393,hNeo4,-11.050085618729097
72,Macrophage,Human,0.00894446808292847,hNeo4,-11.027936120401337
73,Macrophage,Human,0.009400151436065525,hNeo4,-11.005786622073579
74,Macrophage,Human,0.009878390834261423,hNeo4,-10.983637123745819
75,Macrophage,Human,0.010380234160783531,hNeo4,-10.96148762541806
76,Macrophage,Human,0.010906770850694237,hNeo4,-10.9393381270903
77,Macrophage,Human,0.011459132785148022,hNeo4,-10.917188628762542
78,Macrophage,Human,0.012038495117371014,hNeo4,-10.895039130434782
79,Macrophage,Human,0.012646077017694709,hNeo4,-10.872889632107023
80,Macrophage,Human,0.01328314232385298,hNeo4,-10.850740133779265
81,Macrophage,Human,0.013951000081530293,hNeo4,-10.828590635451505
82,Macrophage,Human,0.01465100495888287,hNeo4,-10.806441137123745
83,Macrophage,Human,0.015384557517444412,hNeo4,-10.784291638795986
84,Macrophage,Human,0.016153104320484207,hNeo4,-10.762142140468228
85,Macrophage,Human,0.016958137858518928,hNeo4,-10.739992642140468
86,Macrophage,Human,0.01780119627030439,hNeo4,-10.71784314381271
87,Macrophage,Human,0.018683862836264303,hNeo4,-10.69569364548495
88,Macrophage,Human,0.019607765219966967,hNeo4,-10.673544147157191
89,Macrophage,Human,0.020574574431967883,hNeo4,-10.65139464882943
90,Macrophage,Human,0.0215860034891093,hNeo4,-10.629245150501673
91,Macrophage,Human,0.02264380574125219,hNeo4,-10.607095652173912
92,Macrophage,Human,0.02374977283642847,hNeo4,-10.584946153846154
93,Macrophage,Human,0.024905732294597673,hNeo4,-10.562796655518394
94,Macrophage,Human,0.026113544659595155,hNeo4,-10.540647157190635
95,Macrophage,Human,0.02737510019853567,hNeo4,-10.518497658862877
96,Macrophage,Human,0.02869231511791585,hNeo4,-10.496348160535117
97,Macrophage,Human,0.03006712726601504,hNeo4,-10.474198662207357
98,Macrophage,Human,0.03150149129197276,hNeo4,-10.452049163879598
99,Macrophage,Human,0.032997373233186446,hNeo4,-10.42989966555184
100,Macrophage,Human,0.03455674450448965,hNeo4,-10.40775016722408
101,Macrophage,Human,0.036181575265003686,hNeo4,-10.385600668896322
102,Macrophage,Human,0.03787382714166785,hNeo4,-10.363451170568561
103,Macrophage,Human,0.03963544529230182,hNeo4,-10.341301672240803
104,Macrophage,Human,0.041468349795715,hNeo4,-10.319152173913043
105,Macrophage,Human,0.0433744263618779,hNeo4,-10.297002675585285
106,Macrophage,Human,0.045355516361587404,hNeo4,-10.274853177257524
107,Macrophage,Human,0.04741340618238946,hNeo4,-10.252703678929766
108,Macrophage,Human,0.04954981592582723,hNeo4,-10.230554180602006
109,Macrophage,Human,0.0517663874703222,hNeo4,-10.208404682274248
110,Macrophage,Human,0.05406467193419334,hNeo4,-10.18625518394649
111,Macrophage,Human,0.05644611658439076,hNeo4,-10.164105685618729
112,Macrophage,Human,0.05891205124843066,hNeo4,-10.141956187290969
113,Macrophage,Human,0.06146367429964361,hNeo4,-10.11980668896321
114,Macrophage,Human,0.06410203829905892,hNeo4,-10.097657190635452
115,Macrophage,Human,0.06682803539087405,hNeo4,-10.075507692307692
116,Macrophage,Human,0.06964238256229244,hNeo4,-10.053358193979932
117,Macrophage,Human,0.07254560689230373,hNeo4,-10.031208695652174
118,Macrophage,Human,0.07553803092744367,hNeo4,-10.009059197324415
119,Macrophage,Human,0.07861975833539118,hNeo4,-9.986909698996655
120,Macrophage,Human,0.08179065999908772,hNeo4,-9.964760200668897
121,Macrophage,Human,0.08505036072452357,hNeo4,-9.942610702341137
122,Macrophage,Human,0.088398226744021,hNeo4,-9.920461204013378
123,Macrophage,Human,0.09183335420339293,hNeo4,-9.898311705685618
124,Macrophage,Human,0.09535455882531425,hNeo4,-9.87616220735786
125,Macrophage,Human,0.09896036694229714,hNeo4,-9.854012709030101
126,Macrophage,Human,0.10264900809039858,hNeo4,-9.831863210702341
127,Macrophage,Human,0.1064184093489599,hNeo4,-9.809713712374581
128,Macrophage,Human,0.11026619160201385,hNeo4,-9.787564214046823
129,Macrophage,Human,0.1141896678833409,hNeo4,-9.765414715719064
130,Macrophage,Human,0.11818584394945086,hNeo4,-9.743265217391304
131,Macrophage,Human,0.12225142120304272,hNeo4,-9.721115719063544
132,Macrophage,Human,0.12638280206391495,hNeo4,-9.698966220735786
133,Macrophage,Human,0.13057609785511892,hNeo4,-9.676816722408027
134,Macrophage,Human,0.13482713923979736,hNeo4,-9.654667224080267
135,Macrophage,Human,0.13913148920913843,hNeo4,-9.632517725752509
136,Macrophage,Human,0.14348445858484965,hNeo4,-9.610368227424749
137,Macrophage,Human,0.1478811239612416,hNeo4,-9.58821872909699
138,Macrophage,Human,0.15231634797328683,hNeo4,-9.56606923076923
139,Macrophage,Human,0.1567848017386964,hNeo4,-9.543919732441472
140,Macrophage,Human,0.1612809892851553,hNeo4,-9.521770234113713
141,Macrophage,Human,0.1657992737392131,hNeo4,-9.499620735785953
142,Macrophage,Human,0.17033390502192236,hNeo4,-9.477471237458193
143,Macrophage,Human,0.17487904876894464,hNeo4,-9.455321739130435
144,Macrophage,Human,0.1794288161702716,hNeo4,-9.433172240802676
145,Macrophage,Human,0.1839772944075697,hNeo4,-9.411022742474916
146,Macrophage,Human,0.1885185773559358,hNeo4,-9.388873244147156
147,Macrophage,Human,0.19304679621186263,hNeo4,-9.366723745819398
148,Macrophage,Human,0.19755614971060667,hNeo4,-9.34457424749164
149,Macrophage,Human,0.20204093360387929,hNeo4,-9.32242474916388
150,Macrophage,Human,0.2064955690826397,hNeo4,-9.30027525083612
151,Macrophage,Human,0.21091462984934292,hNeo4,-9.27812575250836
152,Macrophage,Human,0.21529286756873067,hNeo4,-9.255976254180602
153,Macrophage,Human,0.2196252354555054,hNeo4,-9.233826755852842
154,Macrophage,Human,0.22390690979012562,hNeo4,-9.211677257525084
155,Macrophage,Human,0.22813330918972585,hNeo4,-9.189527759197324
156,Macrophage,Human,0.23230011149877827,hNeo4,-9.167378260869565
157,Macrophage,Human,0.2364032682027445,hNeo4,-9.145228762541805
158,Macrophage,Human,0.24043901630659625,hNeo4,-9.123079264214047
159,Macrophage,Human,0.24440388765795884,hNeo4,-9.100929765886288
160,Macrophage,Human,0.24829471573083797,hNeo4,-9.078780267558528
161,Macrophage,Human,0.25210863991983834,hNeo4,-9.056630769230768
162,Macrophage,Human,0.25584310742579824,hNeo4,-9.03448127090301
163,Macrophage,Human,0.25949587284141545,hNeo4,-9.012331772575251
164,Macrophage,Human,0.2630649955693703,hNeo4,-8.990182274247491
165,Macrophage,Human,0.266548835225436,hNeo4,-8.968032775919733
166,Macrophage,Human,0.2699460451950095,hNeo4,-8.945883277591973
167,Macrophage,Human,0.27325556452337907,hNeo4,-8.923733779264214
168,Macrophage,Human,0.2764766083280409,hNeo4,-8.901584280936454
169,Macrophage,Human,0.2796086569255905,hNeo4,-8.879434782608696
170,Macrophage,Human,0.28265144386651453,hNeo4,-8.857285284280936
171,Macrophage,Human,0.2856049430688268,hNeo4,-8.835135785953177
172,Macrophage,Human,0.2884693552363702,hNeo4,-8.812986287625417
173,Macrophage,Human,0.2912450937400673,hNeo4,-8.790836789297659
174,Macrophage,Human,0.2939327701309028,hNeo4,-8.7686872909699
175,Macrophage,Human,0.2965331794423112,hNeo4,-8.74653779264214
176,Macrophage,Human,0.29904728542734,hNeo4,-8.72438829431438
177,Macrophage,Human,0.30147620586282853,hNeo4,-8.702238795986622
178,Macrophage,Human,0.3038211980391719,hNeo4,-8.680089297658864
179,Macrophage,Human,0.30608364454042863,hNeo4,-8.657939799331103
180,Macrophage,Human,0.3082650394057374,hNeo4,-8.635790301003343
181,Macrophage,Human,0.3103669747495507,hNeo4,-8.613640802675585
182,Macrophage,Human,0.31239112790520546,hNeo4,-8.591491304347826
183,Macrophage,Human,0.31433924914404465,hNeo4,-8.569341806020066
184,Macrophage,Human,0.31621315001072037,hNeo4,-8.547192307692308
185,Macrophage,Human,0.3180146923046415,hNeo4,-8.52504280936455
186,Macrophage,Human,0.3197457777277131,hNeo4,-8.50289331103679
187,Macrophage,Human,0.321408338209711,hNeo4,-8.48074381270903
188,Macrophage,Human,0.3230043269147355,hNeo4,-8.458594314381271
189,Macrophage,Human,0.32453570992527436,hNeo4,-8.436444816053513
190,Macrophage,Human,0.3260044585943674,hNeo4,-8.414295317725752
191,Macrophage,Human,0.3274125425512714,hNeo4,-8.392145819397992
192,Macrophage,Human,0.3287619233416976,hNeo4,-8.369996321070234
193,Macrophage,Human,0.33005454868017503,hNeo4,-8.347846822742476
194,Macrophage,Human,0.33129234728930673,hNeo4,-8.325697324414715
195,Macrophage,Human,0.3324772242984969,hNeo4,-8.303547826086955
196,Macrophage,Human,0.3336110571731881,hNeo4,-8.281398327759197
197,Macrophage,Human,0.3346956921445861,hNeo4,-8.259248829431439
198,Macrophage,Human,0.33573294110926327,hNeo4,-8.237099331103678
199,Macrophage,Human,0.33672457896784835,hNeo4,-8.214949832775918
200,Macrophage,Human,0.3376723413721775,hNeo4,-8.19280033444816
201,Macrophage,Human,0.33857792285070465,hNeo4,-8.170650836120402
202,Macrophage,Human,0.3394429752827137,hNeo4,-8.148501337792641
203,Macrophage,Human,0.3402691066926784,hNeo4,-8.126351839464883
204,Macrophage,Human,0.3410578803372586,hNeo4,-8.104202341137125
205,Macrophage,Human,0.341810814058532,hNeo4,-8.082052842809365
206,Macrophage,Human,0.34252937987831245,hNeo4,-8.059903344481604
207,Macrophage,Human,0.34321500380977793,hNeo4,-8.037753846153846
208,Macrophage,Human,0.3438690658639273,hNeo4,-8.015604347826088
209,Macrophage,Human,0.3444929002298104,hNeo4,-7.9934548494983275
210,Macrophage,Human,0.34508779560880953,hNeo4,-7.971305351170568
211,Macrophage,Human,0.34565499568463837,hNeo4,-7.949155852842809
212,Macrophage,Human,0.34619569971203007,hNeo4,-7.92700635451505
213,Macrophage,Human,0.34671106320840683,hNeo4,-7.9048568561872905
214,Macrophage,Human,0.34720219873401925,hNeo4,-7.882707357859531
215,Macrophage,Human,0.34767017674732775,hNeo4,-7.860557859531772
216,Macrophage,Human,0.34811602652342116,hNeo4,-7.838408361204014
217,Macrophage,Human,0.3485407371244602,hNeo4,-7.816258862876254
218,Macrophage,Human,0.3489452584120903,hNeo4,-7.794109364548495
219,Macrophage,Human,0.3493305020927339,hNeo4,-7.771959866220736
220,Macrophage,Human,0.3496973427875888,hNeo4,-7.749810367892977
221,Macrophage,Human,0.35004661912005147,hNeo4,-7.727660869565217
222,Macrophage,Human,0.3503791348138637,hNeo4,-7.705511371237458
223,Macrophage,Human,0.3506956597963124,hNeo4,-7.683361872909699
224,Macrophage,Human,0.3509969313011971,hNeo4,-7.66121237458194
225,Macrophage,Human,0.3512836549670681,hNeo4,-7.63906287625418
226,Macrophage,Human,0.3515565059267083,hNeo4,-7.616913377926421
227,Macrophage,Human,0.35181612988441896,hNeo4,-7.594763879598662
228,Macrophage,Human,0.35206314417811657,hNeo4,-7.572614381270903
229,Macrophage,Human,0.35229813882358135,hNeo4,-7.550464882943143
230,Macrophage,Human,0.3525216775387985,hNeo4,-7.528315384615384
231,Macrophage,Human,0.3527342987464631,hNeo4,-7.506165886287625
232,Macrophage,Human,0.3529365165531907,hNeo4,-7.484016387959866
233,Macrophage,Human,0.3531288217041545,hNeo4,-7.461866889632107
234,Macrophage,Human,0.3533116825122317,hNeo4,-7.439717391304348
235,Macrophage,Human,0.3534855457608733,hNeo4,-7.417567892976589
236,Macrophage,Human,0.35365083758016497,hNeo4,-7.395418394648829
237,Macrophage,Human,0.35380796429574957,hNeo4,-7.37326889632107
238,Macrophage,Human,0.35395731325031293,hNeo4,-7.351119397993311
239,Macrophage,Human,0.35409925359774436,hNeo4,-7.328969899665552
240,Macrophage,Human,0.35423413706981277,hNeo4,-7.306820401337792
241,Macrophage,Human,0.35436229871573127,hNeo4,-7.284670903010033
242,Macrophage,Human,0.35448405761473467,hNeo4,-7.262521404682274
243,Macrophage,Human,0.35459971756201997,hNeo4,-7.240371906354515
244,Macrophage,Human,0.3547095677285703,hNeo4,-7.218222408026755
245,Macrophage,Human,0.35481388329515273,hNeo4,-7.196072909698996
246,Macrophage,Human,0.3549129260611421,hNeo4,-7.173923411371237
247,Macrophage,Human,0.35500694502853125,hNeo4,-7.151773913043478
248,Macrophage,Human,0.3550961769620592,hNeo4,-7.129624414715719
249,Macrophage,Human,0.35518084692551644,hNeo4,-7.10747491638796
250,Macrophage,Human,0.3552611687955091,hNeo4,-7.085325418060201
251,Macrophage,Human,0.3553373457526497,hNeo4,-7.0631759197324415
252,Macrophage,Human,0.3554095707511874,hNeo4,-7.041026421404682
253,Macrophage,Human,0.35547802696777625,hNeo4,-7.018876923076923
254,Macrophage,Human,0.35554288822981384,hNeo4,-6.996727424749164
255,Macrophage,Human,0.35560431942397,hNeo4,-6.9745779264214045
256,Macrophage,Human,0.3556624768856592,hNeo4,-6.952428428093645
257,Macrophage,Human,0.35571750877035413,hNeo4,-6.930278929765886
258,Macrophage,Human,0.355769555406397,hNeo4,-6.908129431438127
259,Macrophage,Human,0.3558187496311798,hNeo4,-6.8859799331103675
260,Macrophage,Human,0.35586521711031205,hNeo4,-6.863830434782608
261,Macrophage,Human,0.3559090766406651,hNeo4,-6.841680936454849
262,Macrophage,Human,0.3559504404379866,hNeo4,-6.81953143812709
263,Macrophage,Human,0.35598941440936593,hNeo4,-6.7973819397993305
264,Macrophage,Human,0.35602609841120314,hNeo4,-6.775232441471571
265,Macrophage,Human,0.35606058649315575,hNeo4,-6.753082943143813
266,Macrophage,Human,0.35609296712848976,hNeo4,-6.730933444816054
267,Macrophage,Human,0.35612332343138814,hNeo4,-6.708783946488294
268,Macrophage,Human,0.3561517333614527,hNeo4,-6.686634448160535
269,Macrophage,Human,0.35617826991614526,hNeo4,-6.664484949832776
270,Macrophage,Human,0.35620300131117405,hNeo4,-6.642335451505017
271,Macrophage,Human,0.356225991149495,hNeo4,-6.620185953177257
272,Macrophage,Human,0.35624729857917914,hNeo4,-6.598036454849498
273,Macrophage,Human,0.3562669784403193,hNeo4,-6.575886956521739
274,Macrophage,Human,0.35628508140171106,hNeo4,-6.55373745819398
275,Macrophage,Human,0.3563016540870696,hNeo4,-6.53158795986622
276,Macrophage,Human,0.35631673919135265,hNeo4,-6.509438461538461
277,Macrophage,Human,0.35633037558805436,hNeo4,-6.487288963210702
278,Macrophage,Human,0.3563425984252856,hNeo4,-6.4651394648829426
279,Macrophage,Human,0.35635343921501356,hNeo4,-6.442989966555183
280,Macrophage,Human,0.35636292591155394,hNeo4,-6.420840468227425
281,Macrophage,Human,0.3563710829816284,hNeo4,-6.398690969899666
282,Macrophage,Human,0.3563779314659693,hNeo4,-6.376541471571906
283,Macrophage,Human,0.3563834890320548,hNeo4,-6.354391973244147
284,Macrophage,Human,0.35638777001886174,hNeo4,-6.332242474916388
285,Macrophage,Human,0.3563907854722527,hNeo4,-6.310092976588629
286,Macrophage,Human,0.3563925431734643,hNeo4,-6.287943478260869
287,Macrophage,Human,0.3563930476583919,hNeo4,-6.26579397993311
288,Macrophage,Human,0.35639230022852914,hNeo4,-6.243644481605351
289,Macrophage,Human,0.3563902989555787,hNeo4,-6.221494983277592
290,Macrophage,Human,0.35638703867495575,hNeo4,-6.199345484949832
291,Macrophage,Human,0.35638251097418283,hNeo4,-6.177195986622073
292,Macrophage,Human,0.35637670417058176,hNeo4,-6.155046488294314
293,Macrophage,Human,0.35636960328259476,hNeo4,-6.132896989966555
294,Macrophage,Human,0.3563611899925511,hNeo4,-6.110747491638795
295,Macrophage,Human,0.35635144259864,hNeo4,-6.088597993311036
296,Macrophage,Human,0.3563403359632008,hNeo4,-6.066448494983277
297,Macrophage,Human,0.3563278414475474,hNeo4,-6.0442989966555185
298,Macrophage,Human,0.35631392684040253,hNeo4,-6.022149498327759
299,Macrophage,Human,0.35629855627810086,hNeo4,-6.0
0,Macrophage,Human,0.00018391130152464443,hIL13,-13.00336125
1,Macrophage,Human,0.00019178798875656177,hIL13,-12.985143662210701
2,Macrophage,Human,0.00020000193374427306,hIL13,-12.966926074421403
3,Macrophage,Human,0.0002085675689840968,hIL13,-12.948708486632107
4,Macrophage,Human,0.00021749994389722886,hIL13,-12.930490898842809
5,Macrophage,Human,0.0002268147511397526,hIL13,-12.91227331105351
6,Macrophage,Human,0.00023652835402938194,hIL13,-12.894055723264213
7,Macrophage,Human,0.00024665781513585606,hIL13,-12.875838135474917
8,Macrophage,Human,0.0002572209260838628,hIL13,-12.857620547685618
9,Macrophage,Human,0.00026823623861934383,hIL13,-12.83940295989632
10,Macrophage,Human,0.00027972309699216235,hIL13,-12.821185372107022
11,Macrophage,Human,0.00029170167171024066,hIL13,-12.802967784317724
12,Macrophage,Human,0.00030419299472254896,hIL13,-12.784750196528428
13,Macrophage,Human,0.0003172189960906651,hIL13,-12.76653260873913
14,Macrophage,Human,0.0003308025422110292,hIL13,-12.748315020949832
15,Macrophage,Human,0.00034496747565257603,hIL13,-12.730097433160534
16,Macrophage,Human,0.0003597386566770069,hIL13,-12.711879845371238
17,Macrophage,Human,0.00037514200651170553,hIL13,-12.69366225758194
18,Macrophage,Human,0.0003912045524480842,hIL13,-12.675444669792642
19,Macrophage,Human,0.00040795447484112023,hIL13,-12.657227082003343
20,Macrophage,Human,0.0004254211560888153,hIL13,-12.639009494214045
21,Macrophage,Human,0.0004436352316734891,hIL13,-12.62079190642475
22,Macrophage,Human,0.0004626286433500636,hIL13,-12.602574318635451
23,Macrophage,Human,0.00048243469456984143,hIL13,-12.584356730846153
24,Macrophage,Human,0.0005030881082318279,hIL13,-12.566139143056855
25,Macrophage,Human,0.0005246250868572028,hIL13,-12.547921555267559
26,Macrophage,Human,0.000547083375286342,hIL13,-12.52970396747826
27,Macrophage,Human,0.000570502326001603,hIL13,-12.511486379688963
28,Macrophage,Human,0.0005949229671831709,hIL13,-12.493268791899665
29,Macrophage,Human,0.000620388073609329,hIL13,-12.475051204110366
30,Macrophage,Human,0.0006469422405168335,hIL13,-12.45683361632107
31,Macrophage,Human,0.0006746319605415019,hIL13,-12.438616028531772
32,Macrophage,Human,0.0007035057038636285,hIL13,-12.420398440742474
33,Macrophage,Human,0.000733614001687642,hIL13,-12.402180852953176
34,Macrophage,Human,0.0007650095331901815,hIL13,-12.38396326516388
35,Macrophage,Human,0.0007977472160758435,hIL13,-12.365745677374582
36,Macrophage,Human,0.000831884300884929,hIL13,-12.347528089585284
37,Macrophage,Human,0.0008674804692029283,hIL13,-12.329310501795986
38,Macrophage,Human,0.0009045979359268383,hIL13,-12.311092914006688
39,Macrophage,Human,0.0009433015557490667,hIL13,-12.292875326217391
40,Macrophage,Human,0.0009836589340254493,hIL13,-12.274657738428093
41,Macrophage,Human,0.0010257405421997393,hIL13,-12.256440150638795
42,Macrophage,Human,0.0010696198379631084,hIL13,-12.238222562849497
43,Macrophage,Human,0.0011153733903332885,hIL13,-12.220004975060201
44,Macrophage,Human,0.0011630810098444075,hIL13,-12.201787387270903
45,Macrophage,Human,0.0012128258840449766,hIL13,-12.183569799481605
46,Macrophage,Human,0.001264694718508222,hIL13,-12.165352211692307
47,Macrophage,Human,0.0013187778835655835,hIL13,-12.147134623903009
48,Macrophage,Human,0.0013751695669811208,hIL13,-12.128917036113712
49,Macrophage,Human,0.001433967932791568,hIL13,-12.110699448324414
50,Macrophage,Human,0.0014952752865437288,hIL13,-12.092481860535116
51,Macrophage,Human,0.0015591982471682589,hIL13,-12.074264272745818
52,Macrophage,Human,0.0016258479257359073,hIL13,-12.056046684956522
53,Macrophage,Human,0.0016953401113497528,hIL13,-12.037829097167224
54,Macrophage,Human,0.0017677954644340888,hIL13,-12.019611509377926
55,Macrophage,Human,0.0018433397176882173,hIL13,-12.001393921588628
56,Macrophage,Human,0.001922103884980476,hIL13,-11.983176333799332
57,Macrophage,Human,0.0020042244784653452,hIL13,-11.964958746010034
58,Macrophage,Human,0.0020898437342134653,hIL13,-11.946741158220735
59,Macrophage,Human,0.00217910984665184,hIL13,-11.928523570431437
60,Macrophage,Human,0.0022721772121182112,hIL13,-11.91030598264214
61,Macrophage,Human,0.002369206681840567,hIL13,-11.892088394852843
62,Macrophage,Human,0.0024703658246593638,hIL13,-11.873870807063545
63,Macrophage,Human,0.0025758291998161558,hIL13,-11.855653219274247
64,Macrophage,Human,0.0026857786401386714,hIL13,-11.837435631484949
65,Macrophage,Human,0.0028004035459576206,hIL13,-11.819218043695653
66,Macrophage,Human,0.002919901190095924,hIL13,-11.801000455906355
67,Macrophage,Human,0.003044477034275383,hIL13,-11.782782868117057
68,Macrophage,Human,0.0031743450572901486,hIL13,-11.764565280327759
69,Macrophage,Human,0.0033097280952992846,hIL13,-11.74634769253846
