,Cell,Animal,Predicted,Ligand,Concentration
206,Macrophage,Human,0.9990673304995893,hIL4,-8.661944682274246
207,Macrophage,Human,0.9991140707216939,hIL4,-8.639795384615384
208,Macrophage,Human,0.9991584909849347,hIL4,-8.617646086956523
209,Macrophage,Human,0.9992007062493723,hIL4,-8.595496789297659
210,Macrophage,Human,0.9992408257970518,hIL4,-8.573347491638796
211,Macrophage,Human,0.9992789535106462,hIL4,-8.551198193979932
212,Macrophage,Human,0.9993151881386014,hIL4,-8.52904889632107
213,Macrophage,Human,0.9993496235474203,hIL4,-8.506899598662207
214,Macrophage,Human,0.9993823489616899,hIL4,-8.484750301003345
215,Macrophage,Human,0.9994134491924395,hIL4,-8.462601003344481
216,Macrophage,Human,0.9994430048543764,hIL4,-8.440451705685618
217,Macrophage,Human,0.9994710925725404,hIL4,-8.418302408026754
218,Macrophage,Human,0.9994977851788713,hIL4,-8.396153110367893
219,Macrophage,Human,0.9995231518991783,hIL4,-8.37400381270903
220,Macrophage,Human,0.9995472585309279,hIL4,-8.351854515050167
221,Macrophage,Human,0.9995701676125132,hIL4,-8.329705217391304
222,Macrophage,Human,0.9995919385839321,hIL4,-8.30755591973244
223,Macrophage,Human,0.9996126279398561,hIL4,-8.285406622073578
224,Macrophage,Human,0.9996322893750738,hIL4,-8.263257324414715
225,Macrophage,Human,0.9996509739228234,hIL4,-8.241108026755853
226,Macrophage,Human,0.9996687300863304,hIL4,-8.21895872909699
227,Macrophage,Human,0.9996856039638812,hIL4,-8.196809431438126
228,Macrophage,Human,0.9997016393677487,hIL4,-8.174660133779263
229,Macrophage,Human,0.9997168779372702,hIL4,-8.1525108361204
230,Macrophage,Human,0.9997313592463546,hIL4,-8.130361538461539
231,Macrophage,Human,0.9997451209057017,hIL4,-8.108212240802676
232,Macrophage,Human,0.9997581986599796,hIL4,-8.086062943143812
233,Macrophage,Human,0.9997706264802197,hIL4,-8.063913645484948
234,Macrophage,Human,0.9997824366516468,hIL4,-8.041764347826087
235,Macrophage,Human,0.9997936598571824,hIL4,-8.019615050167225
236,Macrophage,Human,0.9998043252568269,hIL4,-7.997465752508361
237,Macrophage,Human,0.9998144605631197,hIL4,-7.975316454849498
238,Macrophage,Human,0.9998240921128738,hIL4,-7.953167157190635
239,Macrophage,Human,0.999833244935369,hIL4,-7.931017859531773
240,Macrophage,Human,0.9998419428171705,hIL4,-7.908868561872909
241,Macrophage,Human,0.999850208363746,hIL4,-7.8867192642140465
242,Macrophage,Human,0.9998580630580379,hIL4,-7.864569966555184
243,Macrophage,Human,0.9998655273161313,hIL4,-7.84242066889632
244,Macrophage,Human,0.999872620540177,hIL4,-7.820271371237458
245,Macrophage,Human,0.9998793611686875,hIL4,-7.798122073578595
246,Macrophage,Human,0.9998857667243494,hIL4,-7.775972775919732
247,Macrophage,Human,0.999891853859463,hIL4,-7.753823478260869
248,Macrophage,Human,0.9998976383991371,hIL4,-7.731674180602006
249,Macrophage,Human,0.9999031353823403,hIL4,-7.7095248829431435
250,Macrophage,Human,0.9999083591009205,hIL4,-7.687375585284281
251,Macrophage,Human,0.9999133231366913,hIL4,-7.665226287625417
252,Macrophage,Human,0.9999180403966779,hIL4,-7.643076989966555
253,Macrophage,Human,0.9999225231466197,hIL4,-7.620927692307692
254,Macrophage,Human,0.9999267830428097,hIL4,-7.598778394648829
255,Macrophage,Human,0.999930831162354,hIL4,-7.576629096989966
256,Macrophage,Human,0.9999346780319359,hIL4,-7.554479799331103
257,Macrophage,Human,0.9999383336551455,hIL4,-7.532330501672241
258,Macrophage,Human,0.9999418075384633,hIL4,-7.510181204013377
259,Macrophage,Human,0.9999451087159459,hIL4,-7.488031906354514
260,Macrophage,Human,0.9999482457726918,hIL4,-7.465882608695652
261,Macrophage,Human,0.9999512268671426,hIL4,-7.443733311036789
262,Macrophage,Human,0.9999540597522765,hIL4,-7.421584013377926
263,Macrophage,Human,0.9999567517957503,hIL4,-7.399434715719063
264,Macrophage,Human,0.9999593099990404,hIL4,-7.3772854180602
265,Macrophage,Human,0.9999617410156383,hIL4,-7.355136120401338
266,Macrophage,Human,0.999964051168335,hIL4,-7.332986822742474
267,Macrophage,Human,0.9999662464656563,hIL4,-7.3108375250836115
268,Macrophage,Human,0.9999683326174741,hIL4,-7.288688227424749
269,Macrophage,Human,0.9999703150498476,hIL4,-7.266538929765886
270,Macrophage,Human,0.9999721989191266,hIL4,-7.244389632107023
271,Macrophage,Human,0.9999739891253527,hIL4,-7.22224033444816
272,Macrophage,Human,0.9999756903249958,hIL4,-7.200091036789297
273,Macrophage,Human,0.9999773069430596,hIL4,-7.177941739130434
274,Macrophage,Human,0.9999788431845845,hIL4,-7.155792441471571
275,Macrophage,Human,0.9999803030455768,hIL4,-7.133643143812709
276,Macrophage,Human,0.9999816903234016,hIL4,-7.111493846153846
277,Macrophage,Human,0.999983008626651,hIL4,-7.089344548494982
278,Macrophage,Human,0.9999842613845282,hIL4,-7.06719525083612
279,Macrophage,Human,0.999985451855764,hIL4,-7.045045953177257
280,Macrophage,Human,0.999986583137089,hIL4,-7.0228966555183945
281,Macrophage,Human,0.9999876581712859,hIL4,-7.000747357859531
282,Macrophage,Human,0.9999886797548396,hIL4,-6.978598060200668
283,Macrophage,Human,0.9999896505452132,hIL4,-6.956448762541806
284,Macrophage,Human,0.9999905730677541,hIL4,-6.934299464882943
285,Macrophage,Human,0.9999914497222626,hIL4,-6.9121501672240795
286,Macrophage,Human,0.9999922827892337,hIL4,-6.890000869565217
287,Macrophage,Human,0.999993074435786,hIL4,-6.867851571906354
288,Macrophage,Human,0.9999938267212983,hIL4,-6.845702274247492
289,Macrophage,Human,0.9999945416027648,hIL4,-6.823552976588628
290,Macrophage,Human,0.9999952209398862,hIL4,-6.801403678929765
291,Macrophage,Human,0.999995866499904,hIL4,-6.779254381270903
292,Macrophage,Human,0.9999964799621979,hIL4,-6.757105083612039
293,Macrophage,Human,0.9999970629226548,hIL4,-6.734955785953177
294,Macrophage,Human,0.9999976168977756,hIL4,-6.712806488294314
295,Macrophage,Human,0.999998143328785,hIL4,-6.690657190635451
296,Macrophage,Human,0.9999986435851377,hIL4,-6.668507892976588
297,Macrophage,Human,0.9999991189682379,hIL4,-6.646358595317725
298,Macrophage,Human,0.9999995707147873,hIL4,-6.6242092976588625
299,Macrophage,Human,1.0,hIL4,-6.60206
0,Macrophage,Human,3.0210288975326635e-06,hNeo4,-12.6227
1,Macrophage,Human,3.1791008745337025e-06,hNeo4,-12.600550501672242
2,Macrophage,Human,3.3454437639784436e-06,hNeo4,-12.578401003344482
3,Macrophage,Human,3.5204903276988727e-06,hNeo4,-12.556251505016723
4,Macrophage,Human,3.704695970752858e-06,hNeo4,-12.534102006688963
5,Macrophage,Human,3.89853992614197e-06,hNeo4,-12.511952508361205
6,Macrophage,Human,4.102526501511529e-06,hNeo4,-12.489803010033445
7,Macrophage,Human,4.317186391074789e-06,hNeo4,-12.467653511705686
8,Macrophage,Human,4.543078056173684e-06,hNeo4,-12.445504013377926
9,Macrophage,Human,4.780789178066e-06,hNeo4,-12.423354515050168
10,Macrophage,Human,5.030938186717653e-06,hNeo4,-12.401205016722407
11,Macrophage,Human,5.2941758695752104e-06,hNeo4,-12.37905551839465
12,Macrophage,Human,5.57118706450288e-06,hNeo4,-12.356906020066889
13,Macrophage,Human,5.862692441285677e-06,hNeo4,-12.33475652173913
14,Macrophage,Human,6.169450376332042e-06,hNeo4,-12.31260702341137
15,Macrophage,Human,6.492258925449983e-06,hNeo4,-12.290457525083612
16,Macrophage,Human,6.831957899827138e-06,hNeo4,-12.268308026755854
17,Macrophage,Human,7.189431050612026e-06,hNeo4,-12.246158528428094
18,Macrophage,Human,7.565608367776788e-06,hNeo4,-12.224009030100335
19,Macrophage,Human,7.961468499238784e-06,hNeo4,-12.201859531772575
20,Macrophage,Human,8.378041296529732e-06,hNeo4,-12.179710033444817
21,Macrophage,Human,8.816410493631659e-06,hNeo4,-12.157560535117057
22,Macrophage,Human,9.277716525942803e-06,hNeo4,-12.135411036789298
23,Macrophage,Human,9.763159496702768e-06,hNeo4,-12.113261538461538
24,Macrophage,Human,1.0274002298587073e-05,hNeo4,-12.09111204013378
25,Macrophage,Human,1.081157389858643e-05,hNeo4,-12.06896254180602
26,Macrophage,Human,1.13772727947079e-05,hNeo4,-12.046813043478261
27,Macrophage,Human,1.1972570653483646e-05,hNeo4,-12.024663545150501
28,Macrophage,Human,1.2599016137739802e-05,hNeo4,-12.002514046822743
29,Macrophage,Human,1.3258238934574856e-05,hNeo4,-11.980364548494983
30,Macrophage,Human,1.3951953994013609e-05,hNeo4,-11.958215050167224
31,Macrophage,Human,1.4681965989352631e-05,hNeo4,-11.936065551839466
32,Macrophage,Human,1.5450174010785876e-05,hNeo4,-11.913916053511706
33,Macrophage,Human,1.625857650450598e-05,hNeo4,-11.891766555183946
34,Macrophage,Human,1.710927647011365e-05,hNeo4,-11.869617056856187
35,Macrophage,Human,1.8004486929837064e-05,hNeo4,-11.847467558528429
36,Macrophage,Human,1.894653668376821e-05,hNeo4,-11.825318060200669
37,Macrophage,Human,1.9937876366065334e-05,hNeo4,-11.80316856187291
38,Macrophage,Human,2.0981084817851698e-05,hNeo4,-11.78101906354515
39,Macrophage,Human,2.2078875793359273e-05,hNeo4,-11.758869565217392
40,Macrophage,Human,2.323410501673403e-05,hNeo4,-11.736720066889632
41,Macrophage,Human,2.4449777607823167e-05,hNeo4,-11.714570568561873
42,Macrophage,Human,2.5729055896226155e-05,hNeo4,-11.692421070234113
43,Macrophage,Human,2.707526764389164e-05,hNeo4,-11.670271571906355
44,Macrophage,Human,2.8491914697606034e-05,hNeo4,-11.648122073578595
45,Macrophage,Human,2.9982682093826918e-05,hNeo4,-11.625972575250836
46,Macrophage,Human,3.155144763949133e-05,hNeo4,-11.603823076923078
47,Macrophage,Human,3.320229199365533e-05,hNeo4,-11.581673578595318
48,Macrophage,Human,3.493950927612033e-05,hNeo4,-11.559524080267558
49,Macrophage,Human,3.6767618230564685e-05,hNeo4,-11.5373745819398
50,Macrophage,Human,3.8691373971131195e-05,hNeo4,-11.515225083612041
51,Macrophage,Human,4.071578034292983e-05,hNeo4,-11.49307558528428
52,Macrophage,Human,4.284610292850171e-05,hNeo4,-11.470926086956522
53,Macrophage,Human,4.5087882733960984e-05,hNeo4,-11.448776588628762
54,Macrophage,Human,4.7446950590279654e-05,hNeo4,-11.426627090301004
55,Macrophage,Human,4.9929442307036404e-05,hNeo4,-11.404477591973244
56,Macrophage,Human,5.254181461787976e-05,hNeo4,-11.382328093645485
57,Macrophage,Human,5.5290861959010604e-05,hNeo4,-11.360178595317725
58,Macrophage,Human,5.81837341241227e-05,hNeo4,-11.338029096989967
59,Macrophage,Human,6.122795484151213e-05,hNeo4,-11.315879598662207
60,Macrophage,Human,6.443144132142631e-05,hNeo4,-11.293730100334448
61,Macrophage,Human,6.780252482423566e-05,hNeo4,-11.271580602006688
62,Macrophage,Human,7.13499723026216e-05,hNeo4,-11.24943110367893
63,Macrophage,Human,7.508300917375008e-05,hNeo4,-11.22728160535117
64,Macrophage,Human,7.901134328028798e-05,hNeo4,-11.205132107023411
65,Macrophage,Human,8.314519010218763e-05,hNeo4,-11.182982608695653
66,Macrophage,Human,8.749529928435838e-05,hNeo4,-11.160833110367893
67,Macrophage,Human,9.207298254872684e-05,hNeo4,-11.138683612040134
68,Macrophage,Human,9.689014306273549e-05,hNeo4,-11.116534113712374
69,Macrophage,Human,0.00010195930634004412,hNeo4,-11.094384615384616
70,Macrophage,Human,0.00010729365275313626,hNeo4,-11.072235117056856
71,Macrophage,Human,0.0001129070517416295,hNeo4,-11.050085618729097
72,Macrophage,Human,0.00011881409780443949,hNeo4,-11.027936120401337
73,Macrophage,Human,0.00012503014836847168,hNeo4,-11.005786622073579
74,Macrophage,Human,0.00013157136363132221,hNeo4,-10.983637123745819
75,Macrophage,Human,0.0001384547484804606,hNeo4,-10.96148762541806
76,Macrophage,Human,0.0001456981965966786,hNeo4,-10.9393381270903
77,Macrophage,Human,0.00015332053685509703,hNeo4,-10.917188628762542
78,Macrophage,Human,0.00016134158214288336,hNeo4,-10.895039130434782
79,Macrophage,Human,0.00016978218071891257,hNeo4,-10.872889632107023
80,Macrophage,Human,0.0001786642702470672,hNeo4,-10.850740133779265
81,Macrophage,Human,0.0001880109346415852,hNeo4,-10.828590635451505
82,Macrophage,Human,0.00019784646386997051,hNeo4,-10.806441137123745
83,Macrophage,Human,0.00020819641686641819,hNeo4,-10.784291638795986
84,Macrophage,Human,0.00021908768771651023,hNeo4,-10.762142140468228
85,Macrophage,Human,0.0002305485752821325,hNeo4,-10.739992642140468
86,Macrophage,Human,0.00024260885644417538,hNeo4,-10.71784314381271
87,Macrophage,Human,0.00025529986314961717,hNeo4,-10.69569364548495
88,Macrophage,Human,0.00026865456345902386,hNeo4,-10.673544147157191
89,Macrophage,Human,0.00028270764680050003,hNeo4,-10.65139464882943
90,Macrophage,Human,0.0002974956136464722,hNeo4,-10.629245150501673
91,Macrophage,Human,0.00031305686984069533,hNeo4,-10.607095652173912
92,Macrophage,Human,0.0003294318258142597,hNeo4,-10.584946153846154
93,Macrophage,Human,0.0003466630009414571,hNeo4,-10.562796655518394
94,Macrophage,Human,0.00036479513329888436,hNeo4,-10.540647157190635
95,Macrophage,Human,0.00038387529510443844,hNeo4,-10.518497658862877
96,Macrophage,Human,0.00040395301412658746,hNeo4,-10.496348160535117
97,Macrophage,Human,0.000425080401368845,hNeo4,-10.474198662207357
98,Macrophage,Human,0.0004473122853494761,hNeo4,-10.452049163879598
99,Macrophage,Human,0.00047070635331246245,hNeo4,-10.42989966555184
100,Macrophage,Human,0.0004953232997219664,hNeo4,-10.40775016722408
101,Macrophage,Human,0.0005212269824104987,hNeo4,-10.385600668896322
102,Macrophage,Human,0.0005484845867685979,hNeo4,-10.363451170568561
103,Macrophage,Human,0.0005771667983830607,hNeo4,-10.341301672240803
104,Macrophage,Human,0.000607347984550597,hNeo4,-10.319152173913043
105,Macrophage,Human,0.0006391063851143686,hNeo4,-10.297002675585285
106,Macrophage,Human,0.0006725243130926332,hNeo4,-10.274853177257524
107,Macrophage,Human,0.0007076883655911227,hNeo4,-10.252703678929766
108,Macrophage,Human,0.0007446896455144701,hNeo4,-10.230554180602006
109,Macrophage,Human,0.0007836239946163513,hNeo4,-10.208404682274248
110,Macrophage,Human,0.000824592238453734,hNeo4,-10.18625518394649
111,Macrophage,Human,0.0008677004438370704,hNeo4,-10.164105685618729
112,Macrophage,Human,0.000913060189396033,hNeo4,-10.141956187290969
113,Macrophage,Human,0.0009607888499091674,hNeo4,-10.11980668896321
114,Macrophage,Human,0.0010110098950757008,hNeo4,-10.097657190635452
115,Macrophage,Human,0.001063853203438767,hNeo4,-10.075507692307692
116,Macrophage,Human,0.0011194553922015316,hNeo4,-10.053358193979932
117,Macrophage,Human,0.0011779601637110612,hNeo4,-10.031208695652174
118,Macrophage,Human,0.0012395186694192579,hNeo4,-10.009059197324415
119,Macrophage,Human,0.0013042898921658771,hNeo4,-9.986909698996655
120,Macrophage,Human,0.001372441047665541,hNeo4,-9.964760200668897
121,Macrophage,Human,0.0014441480061187148,hNeo4,-9.942610702341137
122,Macrophage,Human,0.0015195957349055879,hNeo4,-9.920461204013378
123,Macrophage,Human,0.0015989787633623577,hNeo4,-9.898311705685618
124,Macrophage,Human,0.0016825016706803829,hNeo4,-9.87616220735786
125,Macrophage,Human,0.001770379598011403,hNeo4,-9.854012709030101
126,Macrophage,Human,0.0018628387859049539,hNeo4,-9.831863210702341
127,Macrophage,Human,0.0019601171382485176,hNeo4,-9.809713712374581
128,Macrophage,Human,0.0020624648139258204,hNeo4,-9.787564214046823
129,Macrophage,Human,0.0021701448474542675,hNeo4,-9.765414715719064
130,Macrophage,Human,0.0022834337999085804,hNeo4,-9.743265217391304
131,Macrophage,Human,0.0024026224414842555,hNeo4,-9.721115719063544
132,Macrophage,Human,0.0025280164671011,hNeo4,-9.698966220735786
133,Macrophage,Human,0.002659937246493622,hNeo4,-9.676816722408027
134,Macrophage,Human,0.0027987226102813138,hNeo4,-9.654667224080267
135,Macrophage,Human,0.0029447276735575906,hNeo4,-9.632517725752509
136,Macrophage,Human,0.0030983256985810162,hNeo4,-9.610368227424749
137,Macrophage,Human,0.0032599089981954527,hNeo4,-9.58821872909699
138,Macrophage,Human,0.003429889881648096,hNeo4,-9.56606923076923
139,Macrophage,Human,0.003608701644513067,hNeo4,-9.543919732441472
140,Macrophage,Human,0.003796799604465678,hNeo4,-9.521770234113713
141,Macrophage,Human,0.00399466218468507,hNeo4,-9.499620735785953
142,Macrophage,Human,0.004202792046692513,hNeo4,-9.477471237458193
143,Macrophage,Human,0.0044217172744569315,hNeo4,-9.455321739130435
144,Macrophage,Human,0.004651992611617683,hNeo4,-9.433172240802676
145,Macrophage,Human,0.004894200753686412,hNeo4,-9.411022742474916
146,Macrophage,Human,0.005148953697094066,hNeo4,-9.388873244147156
147,Macrophage,Human,0.00541689414694428,hNeo4,-9.366723745819398
148,Macrophage,Human,0.005698696985318978,hNeo4,-9.34457424749164
149,Macrophage,Human,0.005995070801955055,hNeo4,-9.32242474916388
150,Macrophage,Human,0.006306759489070805,hNeo4,-9.30027525083612
151,Macrophage,Human,0.006634543902065465,hNeo4,-9.27812575250836
152,Macrophage,Human,0.006979243587741745,hNeo4,-9.255976254180602
153,Macrophage,Human,0.007341718581610692,hNeo4,-9.233826755852842
154,Macrophage,Human,0.007722871275723061,hNeo4,-9.211677257525084
155,Macrophage,Human,0.008123648358335416,hNeo4,-9.189527759197324
156,Macrophage,Human,0.008545042826552591,hNeo4,-9.167378260869565
157,Macrophage,Human,0.00898809607289528,hNeo4,-9.145228762541805
158,Macrophage,Human,0.009453900046511287,hNeo4,-9.123079264214047
159,Macrophage,Human,0.009943599489486026,hNeo4,-9.100929765886288
160,Macrophage,Human,0.01045839424839977,hNeo4,-9.078780267558528
161,Macrophage,Human,0.0109995416609294,hNeo4,-9.056630769230768
162,Macrophage,Human,0.01156835901689165,hNeo4,-9.03448127090301
163,Macrophage,Human,0.012166226092669421,hNeo4,-9.012331772575251
164,Macrophage,Human,0.012794587757448302,hNeo4,-8.990182274247491
165,Macrophage,Human,0.013454956649111087,hNeo4,-8.968032775919733
166,Macrophage,Human,0.014148915916988468,hNeo4,-8.945883277591973
167,Macrophage,Human,0.014878122027934496,hNeo4,-8.923733779264214
168,Macrophage,Human,0.015644307631388122,hNeo4,-8.901584280936454
169,Macrophage,Human,0.01644928447817736,hNeo4,-8.879434782608696
170,Macrophage,Human,0.01729494638682892,hNeo4,-8.857285284280936
171,Macrophage,Human,0.018183272250039222,hNeo4,-8.835135785953177
172,Macrophage,Human,0.019116329072753263,hNeo4,-8.812986287625417
173,Macrophage,Human,0.02009627503196063,hNeo4,-8.790836789297659
174,Macrophage,Human,0.021125362546860198,hNeo4,-8.7686872909699
175,Macrophage,Human,0.02220594134645445,hNeo4,-8.74653779264214
176,Macrophage,Human,0.023340461519884562,hNeo4,-8.72438829431438
177,Macrophage,Human,0.024531476532958753,hNeo4,-8.702238795986622
178,Macrophage,Human,0.025781646192264807,hNeo4,-8.680089297658864
179,Macrophage,Human,0.027093739536073108,hNeo4,-8.657939799331103
180,Macrophage,Human,0.028470637628871188,hNeo4,-8.635790301003343
181,Macrophage,Human,0.029915336233841558,hNeo4,-8.613640802675585
182,Macrophage,Human,0.031430948334895376,hNeo4,-8.591491304347826
183,Macrophage,Human,0.03302070647700585,hNeo4,-8.569341806020066
184,Macrophage,Human,0.034687964890552495,hNeo4,-8.547192307692308
185,Macrophage,Human,0.036436201362193145,hNeo4,-8.52504280936455
186,Macrophage,Human,0.038269018811430654,hNeo4,-8.50289331103679
187,Macrophage,Human,0.0401901465285587,hNeo4,-8.48074381270903
188,Macrophage,Human,0.04220344102606346,hNeo4,-8.458594314381271
189,Macrophage,Human,0.04431288645185009,hNeo4,-8.436444816053513
190,Macrophage,Human,0.04652259450888553,hNeo4,-8.414295317725752
191,Macrophage,Human,0.04883680382203774,hNeo4,-8.392145819397992
192,Macrophage,Human,0.05125987868908494,hNeo4,-8.369996321070234
193,Macrophage,Human,0.05379630714911827,hNeo4,-8.347846822742476
194,Macrophage,Human,0.056450698297929584,hNeo4,-8.325697324414715
195,Macrophage,Human,0.059227778776530196,hNeo4,-8.303547826086955
196,Macrophage,Human,0.06213238835576782,hNeo4,-8.281398327759197
197,Macrophage,Human,0.06516947453718269,hNeo4,-8.259248829431439
198,Macrophage,Human,0.06834408608787784,hNeo4,-8.237099331103678
199,Macrophage,Human,0.0716613654253882,hNeo4,-8.214949832775918
200,Macrophage,Human,0.0751265397674377,hNeo4,-8.19280033444816
201,Macrophage,Human,0.07874491096121274,hNeo4,-8.170650836120402
202,Macrophage,Human,0.082521843907505,hNeo4,-8.148501337792641
203,Macrophage,Human,0.08646275349694653,hNeo4,-8.126351839464883
204,Macrophage,Human,0.0905730899787403,hNeo4,-8.104202341137125
205,Macrophage,Human,0.09485832268694475,hNeo4,-8.082052842809365
206,Macrophage,Human,0.09932392205570413,hNeo4,-8.059903344481604
207,Macrophage,Human,0.10397533986298213,hNeo4,-8.037753846153846
208,Macrophage,Human,0.10881798765253715,hNeo4,-8.015604347826088
209,Macrophage,Human,0.11385721329624521,hNeo4,-7.9934548494983275
210,Macrophage,Human,0.11909827567357861,hNeo4,-7.971305351170568
211,Macrophage,Human,0.12454631746222145,hNeo4,-7.949155852842809
212,Macrophage,Human,0.13020633605352527,hNeo4,-7.92700635451505
213,Macrophage,Human,0.136083152628891,hNeo4,-7.9048568561872905
214,Macrophage,Human,0.14218137945817277,hNeo4,-7.882707357859531
215,Macrophage,Human,0.1485053855088265,hNeo4,-7.860557859531772
216,Macrophage,Human,0.1550592604847285,hNeo4,-7.838408361204014
217,Macrophage,Human,0.16184677744591833,hNeo4,-7.816258862876254
218,Macrophage,Human,0.16887135419529822,hNeo4,-7.794109364548495
219,Macrophage,Human,0.17613601365439727,hNeo4,-7.771959866220736
220,Macrophage,Human,0.183643343487959,hNeo4,-7.749810367892977
221,Macrophage,Human,0.19139545527534313,hNeo4,-7.727660869565217
222,Macrophage,Human,0.1993939435650495,hNeo4,-7.705511371237458
223,Macrophage,Human,0.20763984518628142,hNeo4,-7.683361872909699
224,Macrophage,Human,0.2161335992275078,hNeo4,-7.66121237458194
225,Macrophage,Human,0.22487500812550124,hNeo4,-7.63906287625418
226,Macrophage,Human,0.23386320033831318,hNeo4,-7.616913377926421
227,Macrophage,Human,0.2430965951010038,hNeo4,-7.594763879598662
228,Macrophage,Human,0.25257286978258325,hNeo4,-7.572614381270903
229,Macrophage,Human,0.26228893037542733,hNeo4,-7.550464882943143
230,Macrophage,Human,0.27224088565334603,hNeo4,-7.528315384615384
231,Macrophage,Human,0.2824240255305138,hNeo4,-7.506165886287625
232,Macrophage,Human,0.29283280413975094,hNeo4,-7.484016387959866
233,Macrophage,Human,0.30346082812446096,hNeo4,-7.461866889632107
234,Macrophage,Human,0.31430085060339824,hNeo4,-7.439717391304348
235,Macrophage,Human,0.3253447712210699,hNeo4,-7.417567892976589
236,Macrophage,Human,0.33658364263906715,hNeo4,-7.395418394648829
237,Macrophage,Human,0.3480076837552406,hNeo4,-7.37326889632107
238,Macrophage,Human,0.359606299859134,hNeo4,-7.351119397993311
239,Macrophage,Human,0.37136810984446006,hNeo4,-7.328969899665552
240,Macrophage,Human,0.383280980504016,hNeo4,-7.306820401337792
241,Macrophage,Human,0.3953320678311357,hNeo4,-7.284670903010033
242,Macrophage,Human,0.40750786514602194,hNeo4,-7.262521404682274
243,Macrophage,Human,0.4197942577584616,hNeo4,-7.240371906354515
244,Macrophage,Human,0.43217658377140644,hNeo4,-7.218222408026755
245,Macrophage,Human,0.4446397005266291,hNeo4,-7.196072909698996
246,Macrophage,Human,0.457168056095885,hNeo4,-7.173923411371237
247,Macrophage,Human,0.4697457651315648,hNeo4,-7.151773913043478
248,Macrophage,Human,0.48235668831203776,hNeo4,-7.129624414715719
249,Macrophage,Human,0.4949845145508973,hNeo4,-7.10747491638796
250,Macrophage,Human,0.507612845087975,hNeo4,-7.085325418060201
251,Macrophage,Human,0.5202252785447411,hNeo4,-7.0631759197324415
252,Macrophage,Human,0.5328054960085469,hNeo4,-7.041026421404682
253,Macrophage,Human,0.5453373452096152,hNeo4,-7.018876923076923
254,Macrophage,Human,0.5578049228717844,hNeo4,-6.996727424749164
255,Macrophage,Human,0.5701926543522268,hNeo4,-6.9745779264214045
256,Macrophage,Human,0.5824853697357611,hNeo4,-6.952428428093645
257,Macrophage,Human,0.5946683756145174,hNeo4,-6.930278929765886
258,Macrophage,Human,0.6067275218617649,hNeo4,-6.908129431438127
259,Macrophage,Human,0.6186492627975365,hNeo4,-6.8859799331103675
260,Macrophage,Human,0.6304207122412157,hNeo4,-6.863830434782608
261,Macrophage,Human,0.6420296920488355,hNeo4,-6.841680936454849
262,Macrophage,Human,0.6534647738402211,hNeo4,-6.81953143812709
263,Macrophage,Human,0.6647153137276625,hNeo4,-6.7973819397993305
264,Macrophage,Human,0.6757714799638391,hNeo4,-6.775232441471571
265,Macrophage,Human,0.6866242735283222,hNeo4,-6.753082943143813
266,Macrophage,Human,0.6972655417677859,hNeo4,-6.730933444816054
267,Macrophage,Human,0.7076879852932051,hNeo4,-6.708783946488294
268,Macrophage,Human,0.7178851584164232,hNeo4,-6.686634448160535
269,Macrophage,Human,0.7278514634774783,hNeo4,-6.664484949832776
270,Macrophage,Human,0.7375821394722905,hNeo4,-6.642335451505017
271,Macrophage,Human,0.7470732454373484,hNeo4,-6.620185953177257
272,Macrophage,Human,0.7563216390838735,hNeo4,-6.598036454849498
273,Macrophage,Human,0.7653249511987613,hNeo4,-6.575886956521739
274,Macrophage,Human,0.7740815563439617,hNeo4,-6.55373745819398
275,Macrophage,Human,0.7825905403904561,hNeo4,-6.53158795986622
276,Macrophage,Human,0.7908516654188184,hNeo4,-6.509438461538461
277,Macrophage,Human,0.7988653325054409,hNeo4,-6.487288963210702
278,Macrophage,Human,0.8066325428950369,hNeo4,-6.4651394648829426
279,Macrophage,Human,0.8141548580343212,hNeo4,-6.442989966555183
280,Macrophage,Human,0.8214343589123883,hNeo4,-6.420840468227425
281,Macrophage,Human,0.8284736051198842,hNeo4,-6.398690969899666
282,Macrophage,Human,0.8352755940031454,hNeo4,-6.376541471571906
283,Macrophage,Human,0.841843720251969,hNeo4,-6.354391973244147
284,Macrophage,Human,0.8481817362213525,hNeo4,-6.332242474916388
285,Macrophage,Human,0.8542937132492806,hNeo4,-6.310092976588629
286,Macrophage,Human,0.8601840041950208,hNeo4,-6.287943478260869
287,Macrophage,Human,0.865857207386018,hNeo4,-6.26579397993311
288,Macrophage,Human,0.8713181321268194,hNeo4,-6.243644481605351
289,Macrophage,Human,0.8765717658908371,hNeo4,-6.221494983277592
290,Macrophage,Human,0.8816232432853903,hNeo4,-6.199345484949832
291,Macrophage,Human,0.886477816853038,hNeo4,-6.177195986622073
292,Macrophage,Human,0.8911408297461852,hNeo4,-6.155046488294314
293,Macrophage,Human,0.8956176902905828,hNeo4,-6.132896989966555
294,Macrophage,Human,0.8999138484324455,hNeo4,-6.110747491638795
295,Macrophage,Human,0.9040347740471119,hNeo4,-6.088597993311036
296,Macrophage,Human,0.9079859370721738,hNeo4,-6.066448494983277
297,Macrophage,Human,0.9117727894155041,hNeo4,-6.0442989966555185
298,Macrophage,Human,0.9154007485783088,hNeo4,-6.022149498327759
299,Macrophage,Human,0.9188751829250379,hNeo4,-6.0
0,Macrophage,Human,0.0009875035456896456,hIL13,-13.00336125
1,Macrophage,Human,0.0010297567090333279,hIL13,-12.985143662210701
