,Cell,Animal,Predicted,Ligand,Concentration
75,Ramos,Human,0.0001994247036650249,hIL4,-12.753352025685619
76,Ramos,Human,0.00021157190786142612,hIL4,-12.727667418428094
77,Ramos,Human,0.00022445883818046335,hIL4,-12.701982811170568
78,Ramos,Human,0.00023813051961993388,hIL4,-12.676298203913044
79,Ramos,Human,0.00025263471496166366,hIL4,-12.650613596655518
80,Ramos,Human,0.0002680220908986479,hIL4,-12.624928989397993
81,Ramos,Human,0.0002843463941992347,hIL4,-12.59924438214047
82,Ramos,Human,0.00030166463850927984,hIL4,-12.573559774882943
83,Ramos,Human,0.00032003730242852386,hIL4,-12.547875167625419
84,Ramos,Human,0.000339528539534724,hIL4,-12.522190560367893
85,Ramos,Human,0.0003602064010683964,hIL4,-12.496505953110368
86,Ramos,Human,0.0003821430720326391,hIL4,-12.470821345852844
87,Ramos,Human,0.00040541512150629364,hIL4,-12.445136738595318
88,Ramos,Human,0.0004301037680149984,hIL4,-12.419452131337792
89,Ramos,Human,0.00045629516085346673,hIL4,-12.393767524080268
90,Ramos,Human,0.00048408067830372397,hIL4,-12.368082916822743
91,Ramos,Human,0.0005135572437482129,hIL4,-12.342398309565217
92,Ramos,Human,0.0005448276607337473,hIL4,-12.316713702307693
93,Ramos,Human,0.0005780009681023682,hIL4,-12.291029095050167
94,Ramos,Human,0.0006131928163682698,hIL4,-12.265344487792643
95,Ramos,Human,0.0006505258665865177,hIL4,-12.239659880535118
96,Ramos,Human,0.0006901302130289731,hIL4,-12.213975273277592
97,Ramos,Human,0.000732143831056233,hIL4,-12.188290666020066
98,Ramos,Human,0.0007767130516513165,hIL4,-12.162606058762542
99,Ramos,Human,0.0008239930641614658,hIL4,-12.136921451505017
100,Ramos,Human,0.0008741484488789644,hIL4,-12.111236844247491
101,Ramos,Human,0.0009273537411803276,hIL4,-12.085552236989967
102,Ramos,Human,0.0009837940290357869,hIL4,-12.059867629732441
103,Ramos,Human,0.0010436655857974713,hIL4,-12.034183022474917
104,Ramos,Human,0.0011071765402757181,hIL4,-12.008498415217392
105,Ramos,Human,0.0011745475862177876,hIL4,-11.982813807959866
106,Ramos,Human,0.0012460127334127183,hIL4,-11.95712920070234
107,Ramos,Human,0.0013218201027596038,hIL4,-11.931444593444816
108,Ramos,Human,0.0014022327677543824,hIL4,-11.905759986187292
109,Ramos,Human,0.001487529644972161,hIL4,-11.880075378929766
110,Ramos,Human,0.001578006436248194,hIL4,-11.854390771672241
111,Ramos,Human,0.001673976625390594,hIL4,-11.828706164414715
112,Ramos,Human,0.0017757725323912315,hIL4,-11.80302155715719
113,Ramos,Human,0.0018837464282386038,hIL4,-11.777336949899667
114,Ramos,Human,0.0019982717135761034,hIL4,-11.75165234264214
115,Ramos,Human,0.0021197441645919254,hIL4,-11.725967735384616
116,Ramos,Human,0.0022485832496714694,hIL4,-11.70028312812709
117,Ramos,Human,0.0023852335204887815,hIL4,-11.674598520869566
118,Ramos,Human,0.0025301660813605398,hIL4,-11.648913913612041
119,Ramos,Human,0.002683880140831766,hIL4,-11.623229306354515
120,Ramos,Human,0.0028469046496073665,hIL4,-11.59754469909699
121,Ramos,Human,0.003019800029085415,hIL4,-11.571860091839465
122,Ramos,Human,0.0032031599948854936,hIL4,-11.54617548458194
123,Ramos,Human,0.0033976134798968517,hIL4,-11.520490877324415
124,Ramos,Human,0.0036038266614945263,hIL4,-11.49480627006689
125,Ramos,Human,0.0038225050976845943,hIL4,-11.469121662809364
126,Ramos,Human,0.0040543959770390275,hIL4,-11.44343705555184
127,Ramos,Human,0.0043002904873650155,hIL4,-11.417752448294316
128,Ramos,Human,0.0045610263081168525,hIL4,-11.39206784103679
129,Ramos,Human,0.004837490231599552,hIL4,-11.366383233779263
130,Ramos,Human,0.005130620918025712,hIL4,-11.340698626521739
131,Ramos,Human,0.005441411789466642,hIL4,-11.315014019264215
132,Ramos,Human,0.005770914067679641,hIL4,-11.289329412006689
133,Ramos,Human,0.006120239960689407,hIL4,-11.263644804749164
134,Ramos,Human,0.006490566002845901,hIL4,-11.237960197491638
135,Ramos,Human,0.006883136552864105,hIL4,-11.212275590234114
136,Ramos,Human,0.007299267454068044,hIL4,-11.18659098297659
137,Ramos,Human,0.00774034986069711,hIL4,-11.160906375719064
138,Ramos,Human,0.008207854233681502,hIL4,-11.135221768461538
139,Ramos,Human,0.008703334508740323,hIL4,-11.109537161204013
140,Ramos,Human,0.009228432438988464,hIL4,-11.083852553946489
141,Ramos,Human,0.009784882113442517,hIL4,-11.058167946688963
142,Ramos,Human,0.01037451465187633,hIL4,-11.032483339431439
143,Ramos,Human,0.010999263075376313,hIL4,-11.006798732173912
144,Ramos,Human,0.011661167350664229,hIL4,-10.981114124916388
145,Ramos,Human,0.012362379604777372,hIL4,-10.955429517658864
146,Ramos,Human,0.013105169504992357,hIL4,-10.929744910401338
147,Ramos,Human,0.01389192979693479,hIL4,-10.904060303143813
148,Ramos,Human,0.014725181991604386,hIL4,-10.878375695886287
149,Ramos,Human,0.015607582189535034,hIL4,-10.852691088628763
150,Ramos,Human,0.01654192702748532,hIL4,-10.827006481371239
151,Ramos,Human,0.017531159729874644,hIL4,-10.801321874113713
152,Ramos,Human,0.018578376243628965,hIL4,-10.775637266856187
153,Ramos,Human,0.0196868314311401,hIL4,-10.749952659598662
154,Ramos,Human,0.020859945291647697,hIL4,-10.724268052341138
155,Ramos,Human,0.022101309176495238,hIL4,-10.698583445083612
156,Ramos,Human,0.023414691958364837,hIL4,-10.672898837826088
157,Ramos,Human,0.024804046108734427,hIL4,-10.647214230568562
158,Ramos,Human,0.026273513631400052,hIL4,-10.621529623311037
159,Ramos,Human,0.02782743179296094,hIL4,-10.595845016053513
160,Ramos,Human,0.029470338583645964,hIL4,-10.570160408795987
161,Ramos,Human,0.031206977833782772,hIL4,-10.54447580153846
162,Ramos,Human,0.03304230390256919,hIL4,-10.518791194280936
163,Ramos,Human,0.03498148584662207,hIL4,-10.493106587023412
164,Ramos,Human,0.037029910966084045,hIL4,-10.467421979765886
165,Ramos,Human,0.03919318761591399,hIL4,-10.441737372508362
166,Ramos,Human,0.04147714715944032,hIL4,-10.416052765250836
167,Ramos,Human,0.04388784493040273,hIL4,-10.390368157993311
168,Ramos,Human,0.04643156005868504,hIL4,-10.364683550735787
169,Ramos,Human,0.04911479400387107,hIL4,-10.338998943478261
170,Ramos,Human,0.05194426762984596,hIL4,-10.313314336220735
171,Ramos,Human,0.05492691664311843,hIL4,-10.28762972896321
172,Ramos,Human,0.05806988520762212,hIL4,-10.261945121705686
173,Ramos,Human,0.06138051753976784,hIL4,-10.236260514448162
174,Ramos,Human,0.06486634727981873,hIL4,-10.210575907190636
175,Ramos,Human,0.06853508442963155,hIL4,-10.18489129993311
176,Ramos,Human,0.0723945996429076,hIL4,-10.159206692675586
177,Ramos,Human,0.07645290565280477,hIL4,-10.133522085418061
178,Ramos,Human,0.08071813562361779,hIL4,-10.107837478160535
179,Ramos,Human,0.08519851821881069,hIL4,-10.082152870903009
180,Ramos,Human,0.08990234918758008,hIL4,-10.056468263645485
181,Ramos,Human,0.0948379592869591,hIL4,-10.03078365638796
182,Ramos,Human,0.10001367837686644,hIL4,-10.005099049130436
183,Ramos,Human,0.1054377955520783,hIL4,-9.97941444187291
184,Ramos,Human,0.11111851520840431,hIL4,-9.953729834615384
185,Ramos,Human,0.11706390898091555,hIL4,-9.92804522735786
186,Ramos,Human,0.12328186354029341,hIL4,-9.902360620100335
187,Ramos,Human,0.12978002428953922,hIL4,-9.87667601284281
188,Ramos,Human,0.13656573506752734,hIL4,-9.850991405585285
189,Ramos,Human,0.1436459740381087,hIL4,-9.825306798327759
190,Ramos,Human,0.15102728602333204,hIL4,-9.799622191070235
191,Ramos,Human,0.1587157116262873,hIL4,-9.77393758381271
192,Ramos,Human,0.16671671358207757,hIL4,-9.748252976555184
193,Ramos,Human,0.17503510087330967,hIL4,-9.722568369297658
194,Ramos,Human,0.18367495124755084,hIL4,-9.696883762040134
195,Ramos,Human,0.1926395328764355,hIL4,-9.67119915478261
196,Ramos,Human,0.20193122599714514,hIL4,-9.645514547525083
197,Ramos,Human,0.2115514454740754,hIL4,-9.619829940267559
198,Ramos,Human,0.22150056530862966,hIL4,-9.594145333010033
199,Ramos,Human,0.23177784620489844,hIL4,-9.568460725752509
200,Ramos,Human,0.24238136736517144,hIL4,-9.542776118494984
201,Ramos,Human,0.25330796373814457,hIL4,-9.517091511237458
202,Ramos,Human,0.2645531699710578,hIL4,-9.491406903979932
203,Ramos,Human,0.2761111723215447,hIL4,-9.465722296722408
204,Ramos,Human,0.2879747697628888,hIL4,-9.440037689464884
205,Ramos,Human,0.3001353454653921,hIL4,-9.41435308220736
206,Ramos,Human,0.3125828497550568,hIL4,-9.388668474949833
207,Ramos,Human,0.3253057955379667,hIL4,-9.362983867692307
208,Ramos,Human,0.33829126703485946,hIL4,-9.337299260434783
209,Ramos,Human,0.351524942496595,hIL4,-9.311614653177259
210,Ramos,Human,0.3649911313699194,hIL4,-9.285930045919732
211,Ramos,Human,0.3786728261575604,hIL4,-9.260245438662206
212,Ramos,Human,0.39255176897177774,hIL4,-9.234560831404682
213,Ramos,Human,0.4066085325215529,hIL4,-9.208876224147158
214,Ramos,Human,0.4208226150069833,hIL4,-9.183191616889633
215,Ramos,Human,0.4351725481271439,hIL4,-9.157507009632107
216,Ramos,Human,0.4496360171470169,hIL4,-9.131822402374581
217,Ramos,Human,0.4641899917226511,hIL4,-9.106137795117057
218,Ramos,Human,0.478810865958746,hIL4,-9.080453187859533
219,Ramos,Human,0.49347460597631476,hIL4,-9.054768580602007
220,Ramos,Human,0.5081569031060608,hIL4,-9.029083973344482
221,Ramos,Human,0.5228333307007671,hIL4,-9.003399366086956
222,Ramos,Human,0.5374795024811642,hIL4,-8.977714758829432
223,Ramos,Human,0.5520712302970867,hIL4,-8.952030151571908
224,Ramos,Human,0.5665846792000656,hIL4,-8.926345544314382
225,Ramos,Human,0.5809965177844508,hIL4,-8.900660937056855
226,Ramos,Human,0.5952840618596119,hIL4,-8.874976329799331
227,Ramos,Human,0.6094254096622187,hIL4,-8.849291722541807
228,Ramos,Human,0.6233995670003906,hIL4,-8.82360711528428
229,Ramos,Human,0.6371865609347974,hIL4,-8.797922508026756
230,Ramos,Human,0.6507675408390059,hIL4,-8.77223790076923
231,Ramos,Human,0.6641248659353152,hIL4,-8.746553293511706
232,Ramos,Human,0.6772421786657469,hIL4,-8.720868686254182
233,Ramos,Human,0.6901044635232707,hIL4,-8.695184078996656
234,Ramos,Human,0.7026980912288378,hIL4,-8.66949947173913
235,Ramos,Human,0.7150108483888438,hIL4,-8.643814864481605
236,Ramos,Human,0.7270319529994919,hIL4,-8.618130257224081
237,Ramos,Human,0.7387520563744265,hIL4,-8.592445649966557
238,Ramos,Human,0.7501632322561101,hIL4,-8.56676104270903
239,Ramos,Human,0.7612589540270105,hIL4,-8.541076435451505
240,Ramos,Human,0.772034061062109,hIL4,-8.51539182819398
241,Ramos,Human,0.7824847153589312,hIL4,-8.489707220936456
242,Ramos,Human,0.7926083496455879,hIL4,-8.46402261367893
243,Ramos,Human,0.8024036082024548,hIL4,-8.438338006421404
244,Ramos,Human,0.8118702816410136,hIL4,-8.41265339916388
245,Ramos,Human,0.8210092368665844,hIL4,-8.386968791906355
246,Ramos,Human,0.8298223434131374,hIL4,-8.36128418464883
247,Ramos,Human,0.8383123972813553,hIL4,-8.335599577391305
248,Ramos,Human,0.8464830433389261,hIL4,-8.309914970133779
249,Ramos,Human,0.8543386972581526,hIL4,-8.284230362876254
250,Ramos,Human,0.8618844678735582,hIL4,-8.25854575561873
251,Ramos,Human,0.8691260807444217,hIL4,-8.232861148361204
252,Ramos,Human,0.8760698036068244,hIL4,-8.20717654110368
253,Ramos,Human,0.8827223742994353,hIL4,-8.181491933846154
254,Ramos,Human,0.8890909316489409,hIL4,-8.15580732658863
255,Ramos,Human,0.8951829497066732,hIL4,-8.130122719331105
256,Ramos,Human,0.9010061756389148,hIL4,-8.104438112073579
257,Ramos,Human,0.9065685714907457,hIL4,-8.078753504816053
258,Ramos,Human,0.9118782599678579,hIL4,-8.053068897558529
259,Ramos,Human,0.9169434743130046,hIL4,-8.027384290301004
260,Ramos,Human,0.9217725122938577,hIL4,-8.001699683043478
261,Ramos,Human,0.9263736942670502,hIL4,-7.976015075785954
262,Ramos,Human,0.9307553252388874,hIL4,-7.950330468528429
263,Ramos,Human,0.9349256608062431,hIL4,-7.924645861270903
264,Ramos,Human,0.9388928768311565,hIL4,-7.898961254013378
265,Ramos,Human,0.9426650426790053,hIL4,-7.873276646755853
266,Ramos,Human,0.946250097832337,hIL4,-7.847592039498328
267,Ramos,Human,0.9496558316798452,hIL4,-7.821907432240803
268,Ramos,Human,0.9528898662720213,hIL4,-7.796222824983278
269,Ramos,Human,0.9559596418310342,hIL4,-7.770538217725753
270,Ramos,Human,0.958872404801871,hIL4,-7.744853610468228
271,Ramos,Human,0.9616351982341289,hIL4,-7.719169003210703
272,Ramos,Human,0.9642548542885785,hIL4,-7.693484395953178
273,Ramos,Human,0.9667379886692786,hIL4,-7.667799788695652
274,Ramos,Human,0.9690909967901759,hIL4,-7.642115181438127
275,Ramos,Human,0.9713200514943783,hIL4,-7.616430574180602
276,Ramos,Human,0.9734311021544179,hIL4,-7.590745966923077
277,Ramos,Human,0.9754298749923425,hIL4,-7.5650613596655525
278,Ramos,Human,0.9773218744694234,hIL4,-7.539376752408027
279,Ramos,Human,0.9791123856061676,hIL4,-7.513692145150502
280,Ramos,Human,0.9808064771042033,hIL4,-7.488007537892977
281,Ramos,Human,0.9824090051522346,hIL4,-7.462322930635452
282,Ramos,Human,0.9839246178085688,hIL4,-7.4366383233779265
283,Ramos,Human,0.9853577598625992,hIL4,-7.410953716120401
284,Ramos,Human,0.986712678087042,hIL4,-7.385269108862877
285,Ramos,Human,0.9879934268016197,hIL4,-7.359584501605352
286,Ramos,Human,0.9892038736772314,hIL4,-7.333899894347827
287,Ramos,Human,0.9903477057174436,hIL4,-7.308215287090301
288,Ramos,Human,0.9914284353613708,hIL4,-7.282530679832776
289,Ramos,Human,0.9924494066586922,hIL4,-7.256846072575251
290,Ramos,Human,0.9934138014736896,hIL4,-7.231161465317726
291,Ramos,Human,0.9943246456808045,hIL4,-7.205476858060201
292,Ramos,Human,0.9951848153193338,hIL4,-7.1797922508026755
293,Ramos,Human,0.9959970426795249,hIL4,-7.154107643545151
294,Ramos,Human,0.9967639222965123,hIL4,-7.128423036287626
295,Ramos,Human,0.9974879168323182,hIL4,-7.102738429030101
296,Ramos,Human,0.9981713628295299,hIL4,-7.077053821772576
297,Ramos,Human,0.9988164763232615,hIL4,-7.05136921451505
298,Ramos,Human,0.9994253583007129,hIL4,-7.025684607257525
299,Ramos,Human,1.0,hIL4,-7.0
0,Ramos,Human,5.183556420077734e-10,hNeo4,-14.2247
1,Ramos,Human,5.480128046901015e-10,hNeo4,-14.20053712374582
2,Ramos,Human,5.793667701590691e-10,hNeo4,-14.176374247491639
3,Ramos,Human,6.12514619167949e-10,hNeo4,-14.152211371237458
4,Ramos,Human,6.475589868412738e-10,hNeo4,-14.128048494983277
5,Ramos,Human,6.846083804622304e-10,hNeo4,-14.103885618729098
6,Ramos,Human,7.237775154419336e-10,hNeo4,-14.079722742474917
7,Ramos,Human,7.65187670510794e-10,hNeo4,-14.055559866220737
8,Ramos,Human,8.089670632318055e-10,hNeo4,-14.031396989966556
9,Ramos,Human,8.552512469984097e-10,hNeo4,-14.007234113712375
10,Ramos,Human,9.041835307461695e-10,hNeo4,-13.983071237458194
11,Ramos,Human,9.55915422677797e-10,hNeo4,-13.958908361204013
12,Ramos,Human,1.01060709937543e-09,hNeo4,-13.934745484949833
13,Ramos,Human,1.068427901752667e-09,hNeo4,-13.910582608695652
14,Ramos,Human,1.129556859381965e-09,hNeo4,-13.886419732441471
15,Ramos,Human,1.194183244820858e-09,hNeo4,-13.862256856187292
16,Ramos,Human,1.2625071596533852e-09,hNeo4,-13.838093979933111
17,Ramos,Human,1.3347401540611978e-09,hNeo4,-13.81393110367893
18,Ramos,Human,1.4111058818428103e-09,hNeo4,-13.78976822742475
19,Ramos,Human,1.4918407929090529e-09,hNeo4,-13.765605351170569
20,Ramos,Human,1.5771948653989077e-09,hNeo4,-13.741442474916388
21,Ramos,Human,1.6674323796825737e-09,hNeo4,-13.717279598662207
22,Ramos,Human,1.7628327366482751e-09,hNeo4,-13.693116722408027
23,Ramos,Human,1.863691322806481e-09,hNeo4,-13.668953846153846
24,Ramos,Human,1.970320424890117e-09,hNeo4,-13.644790969899667
25,Ramos,Human,2.08305019678269e-09,hNeo4,-13.620628093645486
26,Ramos,Human,2.202229681768082e-09,hNeo4,-13.596465217391305
27,Ramos,Human,2.3282278932673496e-09,hNeo4,-13.572302341137124
28,Ramos,Human,2.46143495740868e-09,hNeo4,-13.548139464882944
29,Ramos,Human,2.6022633209682525e-09,hNeo4,-13.523976588628763
30,Ramos,Human,2.751149028422159e-09,hNeo4,-13.499813712374582
31,Ramos,Human,2.908553072063453e-09,hNeo4,-13.475650836120401
32,Ramos,Human,3.074962819364705e-09,hNeo4,-13.45148795986622
33,Ramos,Human,3.2508935220055702e-09,hNeo4,-13.42732508361204
34,Ramos,Human,3.436889911237732e-09,hNeo4,-13.403162207357859
35,Ramos,Human,3.6335278845269333e-09,hNeo4,-13.37899933110368
36,Ramos,Human,3.841416288694468e-09,hNeo4,-13.354836454849499
37,Ramos,Human,4.061198805079065e-09,hNeo4,-13.330673578595318
38,Ramos,Human,4.2935559425564e-09,hNeo4,-13.306510702341138
39,Ramos,Human,4.539207144587016e-09,hNeo4,-13.282347826086957
40,Ramos,Human,4.798913016816718e-09,hNeo4,-13.258184949832776
41,Ramos,Human,5.073477682126715e-09,hNeo4,-13.234022073578595
42,Ramos,Human,5.3637512704254304e-09,hNeo4,-13.209859197324414
43,Ramos,Human,5.670632550891013e-09,hNeo4,-13.185696321070235
44,Ramos,Human,5.9950717148148906e-09,hNeo4,-13.161533444816055
45,Ramos,Human,6.3380733176624655e-09,hNeo4,-13.137370568561874
46,Ramos,Human,6.700699389460861e-09,hNeo4,-13.113207692307693
47,Ramos,Human,7.084072723144023e-09,hNeo4,-13.089044816053512
48,Ramos,Human,7.489380351036924e-09,hNeo4,-13.064881939799331
49,Ramos,Human,7.917877220243077e-09,hNeo4,-13.04071906354515
50,Ramos,Human,8.370890078315327e-09,hNeo4,-13.01655618729097
51,Ramos,Human,8.849821581241075e-09,hNeo4,-12.992393311036789
52,Ramos,Human,9.35615463646143e-09,hNeo4,-12.968230434782608
53,Ramos,Human,9.891456994371475e-09,hNeo4,-12.944067558528427
54,Ramos,Human,1.0457386102518147e-08,hNeo4,-12.919904682274248
55,Ramos,Human,1.1055694237526015e-08,hNeo4,-12.895741806020068
56,Ramos,Human,1.1688233930640132e-08,hNeo4,-12.871578929765887
57,Ramos,Human,1.235696370368584e-08,hNeo4,-12.847416053511706
58,Ramos,Human,1.3063954133205024e-08,hNeo4,-12.823253177257525
59,Ramos,Human,1.381139426154532e-08,hNeo4,-12.799090301003345
60,Ramos,Human,1.4601598374752793e-08,hNeo4,-12.774927424749164
61,Ramos,Human,1.5437013168254273e-08,hNeo4,-12.750764548494983
62,Ramos,Human,1.6320225322516333e-08,hNeo4,-12.726601672240802
63,Ramos,Human,1.7253969512137243e-08,hNeo4,-12.702438795986623
64,Ramos,Human,1.8241136873170556e-08,hNeo4,-12.678275919732442
65,Ramos,Human,1.928478395489665e-08,hNeo4,-12.654113043478262
66,Ramos,Human,2.038814218376062e-08,hNeo4,-12.62995016722408
67,Ramos,Human,2.1554627868778593e-08,hNeo4,-12.6057872909699
68,Ramos,Human,2.2787852779392282e-08,hNeo4,-12.58162441471572
69,Ramos,Human,2.409163532852376e-08,hNeo4,-12.557461538461538
70,Ramos,Human,2.5470012395456267e-08,hNeo4,-12.533298662207358
71,Ramos,Human,2.6927251825147893e-08,hNeo4,-12.509135785953177
72,Ramos,Human,2.846786564267953e-08,hNeo4,-12.484972909698996
73,Ramos,Human,3.009662402375264e-08,hNeo4,-12.460810033444815
74,Ramos,Human,3.1818570064493205e-08,hNeo4,-12.436647157190636
75,Ramos,Human,3.363903539629401e-08,hNeo4,-12.412484280936456
76,Ramos,Human,3.556365669404118e-08,hNeo4,-12.388321404682275
77,Ramos,Human,3.759839312884127e-08,hNeo4,-12.364158528428094
78,Ramos,Human,3.9749544819285976e-08,hNeo4,-12.339995652173913
79,Ramos,Human,4.2023772338384904e-08,hNeo4,-12.315832775919732
80,Ramos,Human,4.4428117336564737e-08,hNeo4,-12.291669899665552
81,Ramos,Human,4.69700243445902e-08,hNeo4,-12.26750702341137
82,Ramos,Human,4.965736382391331e-08,hNeo4,-12.243344147157192
83,Ramos,Human,5.2498456535822876e-08,hNeo4,-12.219181270903011
84,Ramos,Human,5.550209930484436e-08,hNeo4,-12.19501839464883
85,Ramos,Human,5.86775922561646e-08,hNeo4,-12.17085551839465
86,Ramos,Human,6.203476761141272e-08,hNeo4,-12.146692642140469
87,Ramos,Human,6.558402013195781e-08,hNeo4,-12.122529765886288
88,Ramos,Human,6.933633930398385e-08,hNeo4,-12.098366889632107
89,Ramos,Human,7.330334336499495e-08,hNeo4,-12.074204013377926
90,Ramos,Human,7.749731527710654e-08,hNeo4,-12.050041137123745
91,Ramos,Human,8.193124075850464e-08,hNeo4,-12.025878260869565
92,Ramos,Human,8.661884849082908e-08,hNeo4,-12.001715384615384
93,Ramos,Human,9.157465262697209e-08,hNeo4,-11.977552508361205
94,Ramos,Human,9.681399773091035e-08,hNeo4,-11.953389632107024
95,Ramos,Human,1.0235310628870991e-07,hNeo4,-11.929226755852843
96,Ramos,Human,1.0820912893781712e-07,hNeo4,-11.905063879598663
97,Ramos,Human,1.1440019757015339e-07,hNeo4,-11.880901003344482
98,Ramos,Human,1.2094548147343607e-07,hNeo4,-11.856738127090301
99,Ramos,Human,1.278652466845529e-07,hNeo4,-11.83257525083612
100,Ramos,Human,1.3518091873876246e-07,hNeo4,-11.80841237458194
101,Ramos,Human,1.4291514900900763e-07,hNeo4,-11.78424949832776
102,Ramos,Human,1.510918848407472e-07,hNeo4,-11.76008662207358
103,Ramos,Human,1.5973644369945288e-07,hNeo4,-11.735923745819399
104,Ramos,Human,1.6887559156035984e-07,hNeo4,-11.711760869565218
105,Ramos,Human,1.7853762578317733e-07,hNeo4,-11.687597993311037
